lag,bucket_type,bucket,label,cell,rows,row_share,pool_share_of_all,events,rate,base,coverage,lift,ci_low,ci_high,sufficient,members,unconfirmed
6,drawdown,>30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_50,decile 10,7978,0.080446904841133,0.026801941780189138,755,0.0946352469290549,0.07851085498784927,0.33316311961433154,1.2053778670949529,1.1260341118560375,1.2896914275093685,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_50,deciles 8-10,25057,0.2526645894465116,0.0841785228360741,2181,0.08704154527676897,0.07851085498784927,0.33316311961433154,1.1086561888829252,1.0650012930291042,1.1539236124628496,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_100,decile 10,7978,0.080446904841133,0.026801941780189138,144,0.018049636500376033,0.010466769519315123,0.33316311961433154,1.724470617898643,1.4667149848374161,2.0265475762827676,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_100,deciles 8-10,25057,0.2526645894465116,0.0841785228360741,355,0.01416769764935946,0.010466769519315123,0.33316311961433154,1.353588384956288,1.2207283515254541,1.500678397466447,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,launch_300,decile 10,7978,0.080446904841133,0.026801941780189138,49,0.006141890198044623,0.0026318177693075598,0.33316311961433154,2.3337064859397825,1.7665260021688636,3.0815084770666843,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,launch_300,deciles 8-10,25057,0.2526645894465116,0.0841785228360741,108,0.0043101728060023145,0.0026318177693075598,0.33316311961433154,1.6377170396323966,1.357058653519849,1.9761164823584452,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_50,decile 10,398,0.08710877653753557,0.011731069649541664,21,0.052763819095477386,0.03961479536003502,0.13467150057476346,1.3319220411449513,0.877617858666578,2.0020756784648723,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_50,deciles 8-10,1093,0.23922083606916175,0.03221622896218351,52,0.04757548032936871,0.03961479536003502,0.13467150057476346,1.2009523183695339,0.9204460285213161,1.5614551188631693,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_100,decile 10,398,0.08710877653753557,0.011731069649541664,4,0.010050251256281407,0.005471656817684395,0.13467150057476346,1.8367839195979898,0.7155223824750074,4.670046919335001,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_100,deciles 8-10,1093,0.23922083606916175,0.03221622896218351,9,0.008234217749313814,0.005471656817684395,0.13467150057476346,1.5048856358645926,0.792817941123101,2.8464910882939356,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,launch_300,decile 10,398,0.08710877653753557,0.011731069649541664,3,0.007537688442211055,0.0006565988181221273,0.13467150057476346,11.479899497487438,3.9091435836235098,33.390496722135545,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,launch_300,deciles 8-10,1093,0.23922083606916175,0.03221622896218351,3,0.0027447392497712718,0.0006565988181221273,0.13467150057476346,4.180237877401647,1.422312237458013,12.24287314995532,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_50,decile 10,7522,0.0811320958225923,0.019119078664765435,761,0.10116990162190907,0.07889939922125268,0.2356537011760699,1.2822645371253665,1.1984564085741385,1.3712330892297209,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_50,deciles 8-10,23958,0.2584103631637419,0.06089535850178812,2122,0.08857166708406378,0.07889939922125268,0.2356537011760699,1.122589879749119,1.0778225936468488,1.1690291282025151,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_100,decile 10,7522,0.0811320958225923,0.019119078664765435,155,0.0206062217495347,0.010807545867354093,0.2356537011760699,1.906651334395819,1.631455064869827,2.22713073261036,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_100,deciles 8-10,23958,0.2584103631637419,0.06089535850178812,371,0.015485432840804742,0.010807545867354093,0.2356537011760699,1.4328352644406488,1.2951888936076073,1.5848559035353036,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,launch_300,decile 10,7522,0.0811320958225923,0.019119078664765435,51,0.006780111672427546,0.0026964934798787655,0.2356537011760699,2.5144179739431003,1.9139098150756395,3.30165537102397,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,launch_300,deciles 8-10,23958,0.2584103631637419,0.06089535850178812,98,0.004090491693797479,0.0026964934798787655,0.2356537011760699,1.5169670256281826,1.245304063381588,1.8475969908308971,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_50,decile 10,7407,0.08122601162408159,0.02435543747390019,727,0.09815039827190496,0.07727821033008005,0.29984775796475743,1.2700915025422186,1.1850918180925962,1.3604821350641463,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_50,deciles 8-10,23603,0.25883320539532845,0.07761055632462079,2047,0.08672626361055798,0.07727821033008005,0.29984775796475743,1.1222602495596399,1.0766656884494512,1.1695952907297253,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_100,decile 10,7407,0.08122601162408159,0.02435543747390019,150,0.02025111381125962,0.010691961837920825,0.29984775796475743,1.8940503266141178,1.6164655517451685,2.2181524805494743,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_100,deciles 8-10,23603,0.25883320539532845,0.07761055632462079,360,0.01525229843663941,0.010691961837920825,0.29984775796475743,1.4265200968586131,1.2874933649999223,1.580302081691629,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,launch_300,decile 10,7407,0.08122601162408159,0.02435543747390019,50,0.006750371270419873,0.002686698102862156,0.29984775796475743,2.5125157393860746,1.907298578105634,3.308062599536146,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,launch_300,deciles 8-10,23603,0.25883320539532845,0.07761055632462079,96,0.004067279583103843,0.002686698102862156,0.29984775796475743,1.513858061972406,1.2402182104191004,1.8475726944115072,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_50,decile 10,115,0.07550886408404466,0.0029559942422373022,34,0.2956521739130435,0.17596848325673015,0.039147645486325315,1.6801427644386762,1.2499273720361912,2.1854328111791017,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_50,deciles 8-10,355,0.2330925804333552,0.00912502570429776,75,0.2112676056338028,0.17596848325673015,0.039147645486325315,1.2005991170906032,0.9775048233535338,1.4588238996289924,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_100,decile 10,115,0.07550886408404466,0.0029559942422373022,5,0.043478260869565216,0.01772816808929744,0.039147645486325315,2.4524959742351045,1.0555011038998179,5.514266867477905,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_100,deciles 8-10,355,0.2330925804333552,0.00912502570429776,11,0.030985915492957747,0.01772816808929744,0.039147645486325315,1.7478351591027648,0.9808408025656685,3.08125866515837,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,launch_300,decile 10,115,0.07550886408404466,0.0029559942422373022,1,0.008695652173913044,0.003282994090610637,0.039147645486325315,2.648695652173913,0.46806325155949385,14.50405499734228,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,launch_300,deciles 8-10,355,0.2330925804333552,0.00912502570429776,2,0.005633802816901409,0.003282994090610637,0.039147645486325315,1.716056338028169,0.47101942209038183,6.185146737441579,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_50,decile 10,7147,0.0809243973413952,0.024010212823140108,740,0.10353994683083811,0.08099233443164963,0.29669930962659363,1.2783919312538976,1.193796256634209,1.3682468648062576,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_50,deciles 8-10,22842,0.2586365025985937,0.07673727176523945,2072,0.09071009543822782,0.08099233443164963,0.29669930962659363,1.119983712962109,1.074844457675128,1.1668224094451025,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_100,decile 10,7147,0.0809243973413952,0.024010212823140108,150,0.020987827060305022,0.011141682801725603,0.29669930962659363,1.8837214659399986,1.6077319139938855,2.2059028082019925,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_100,deciles 8-10,22842,0.2586365025985937,0.07673727176523945,363,0.015891778303125822,0.011141682801725603,0.29669930962659363,1.4263355532491495,1.2879119366610081,1.5793712045134725,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,launch_300,decile 10,7147,0.0809243973413952,0.024010212823140108,51,0.007135861200503708,0.0028307120939343503,0.29669930962659363,2.5208714145795437,1.918892891034587,3.309918390977413,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,launch_300,deciles 8-10,22842,0.2586365025985937,0.07673727176523945,98,0.004290342351808073,0.0028307120939343503,0.29669930962659363,1.5156406619385343,1.2442353798994255,1.8459371849037383,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_50,decile 10,375,0.08530482256596907,0.011053143514015385,21,0.056,0.036851683348498636,0.12957231703363103,1.519604938271605,1.0017429390932229,2.2818067990298947,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_50,deciles 8-10,1116,0.2538671519563239,0.032894155097709786,50,0.044802867383512544,0.036851683348498636,0.12957231703363103,1.2157617593698835,0.9266299821388709,1.5896380966699764,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_100,decile 10,375,0.08530482256596907,0.011053143514015385,5,0.013333333333333334,0.004094631483166515,0.12957231703363103,3.2562962962962962,1.3940910937278281,7.528881214450342,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_100,deciles 8-10,1116,0.2538671519563239,0.032894155097709786,8,0.007168458781362007,0.004094631483166515,0.12957231703363103,1.7506969334926323,0.888179602432335,3.438973265226056,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,launch_300,decile 10,375,0.08530482256596907,0.011053143514015385,0,0.0,0.0,0.12957231703363103,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,launch_300,deciles 8-10,1116,0.2538671519563239,0.032894155097709786,0,0.0,0.0,0.12957231703363103,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
