feature,direction,lag,bucket_type,bucket,label,extreme_deciles,coverage,rows,row_share,events,rate,base,lift,ci_low,ci_high,rho,rho_deciles,sufficient,pass_build,window,pass_holdout
marketcap,LOW,6,mst,>24,win_100,1,0.9994501673755195,6192,0.10018931119848551,333,0.05377906976744186,0.021180201608336165,2.539119823405049,2.2866621919089147,2.8177018194668397,-1.0,6,True,True,build,
marketcap,LOW,6,mst,>24,launch_300,1,0.9994501673755195,6192,0.10018931119848551,57,0.009205426356589148,0.003802404414025209,2.420948787728847,1.8704829152219422,3.1314689561133062,,0,False,False,build,
marketcap,LOW,12,all,ALL,win_50,1,0.9923061085990103,39102,0.10015829836937311,5802,0.1483811569740678,0.11685647102217714,1.2697727021544907,1.2399168880108613,1.3002196747771608,-1.0,10,True,False,build,
marketcap,LOW,12,all,ALL,win_100,1,0.9923061085990103,39102,0.10015829836937311,1975,0.050508925374661146,0.02704391883238303,1.867662955495213,1.789021265272802,1.9495700427824387,-1.0,10,True,True,build,
marketcap,LOW,12,all,ALL,launch_300,1,0.9923061085990103,39102,0.10015829836937311,529,0.013528719758580124,0.006490745436754934,2.0843090967597466,1.9151159809674547,2.2682269370760397,-0.9666666666666667,9,True,True,build,
marketcap,LOW,12,drawdown,0-10,win_50,1,0.9916677901230102,30207,0.10016015279173174,4196,0.13890820008607277,0.10196394406920722,1.3623266670793934,1.3245263193180563,1.4010276198594152,-1.0,10,True,False,build,
marketcap,LOW,12,drawdown,0-10,win_100,1,0.9916677901230102,30207,0.10016015279173174,1440,0.04767106961962459,0.022202548518337993,2.147098995426183,2.0414441665174707,2.2579348399419303,-1.0,10,True,True,build,
marketcap,LOW,12,drawdown,0-10,launch_300,1,0.9916677901230102,30207,0.10016015279173174,406,0.013440593239977488,0.005262163156899999,2.554195459020221,2.318913629054249,2.812991744475795,-0.9,5,True,True,build,
marketcap,LOW,12,drawdown,10-20,win_50,1,0.9927256837343204,3867,0.10012687398047694,448,0.11585208171709335,0.07993060770047383,1.4494082436008624,1.327949426777756,1.5804061333686759,-0.9757575757575757,10,True,False,build,
marketcap,LOW,12,drawdown,10-20,win_100,1,0.9927256837343204,3867,0.10012687398047694,131,0.03387638996638221,0.015380233551694674,2.2025926883697764,1.8609002069968332,2.6044384024172844,,2,True,False,build,
marketcap,LOW,12,drawdown,10-20,launch_300,1,0.9927256837343204,3867,0.10012687398047694,33,0.008533747090768037,0.0041687165013852565,2.047092213618338,1.4592061001484224,2.86897632471618,,0,False,False,build,
marketcap,LOW,12,drawdown,20-30,win_50,1,0.9950047490062265,2834,0.10019444935478168,623,0.21983062808750883,0.18709563372812446,1.17496396739516,1.0955274542562004,1.2584545861585066,-0.9393939393939394,10,True,False,build,
marketcap,LOW,12,drawdown,20-30,win_100,1,0.9950047490062265,2834,0.10019444935478168,201,0.07092448835568102,0.03931412409404278,1.8040460010255734,1.5781349849448894,2.059504683041119,-0.9428571428571428,6,True,True,build,
