system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-B_minervini,KBH,2019-09-13,2019-09-16,27.210208734344096,158,2019-11-05,30.975809740917217,close_below_sma20_volume,585.7715681194613,0.1361147690185227,50,36,True,0.7932098765432098,4299.212980026367,4894.17793906492
S-B_minervini,EIDX,2019-11-01,2019-11-04,47.107475,189,2019-11-05,43.70042687062501,stop_7pct,-661.0947899054227,-0.0741784965034964,1,1,False,0.9977817213842058,8903.312775,8259.380678548127
S-B_minervini,CELG,2019-06-21,2019-06-24,95.72562999999998,42,2019-11-08,109.01809098179997,half_at_2R,549.684124954364,0.13658455544455528,137,97,True,0.7997399219765929,4020.4764599999994,4578.759821235599
S-B_minervini,AMD,2019-11-08,2019-11-11,35.99596,121,2019-11-19,40.994359005599996,half_at_2R,595.4904510779215,0.13658455544455528,8,6,True,0.9462938304482912,4355.51116,4960.317439677599
S-B_minervini,GAIN,2019-09-13,2019-09-16,6.073144999999999,707,2019-11-20,6.906076836749999,half_at_2R,579.7064987436679,0.13487797202797203,65,47,True,0.7486772486772487,4293.7135149999995,4882.596323582249
S-B_minervini,CELG,2019-06-21,2019-06-24,95.72562999999998,43,2019-11-21,107.96940000000001,delisted,517.7232237100015,0.12565126939438231,150,106,True,0.7997399219765929,4116.202089999999,4642.684200000001
S-B_minervini,DCPH,2019-11-01,2019-11-04,45.51546999999999,98,2019-12-04,51.83574816419999,half_at_2R,609.8468407115079,0.13658455544455528,30,21,True,0.9849157054125999,4460.516059999999,5079.903320091599
S-B_minervini,TDG,2019-08-09,2019-08-12,403.61658642143726,10,2019-12-20,463.62929077589683,half_at_2R,591.4545847726231,0.14639232898982502,130,92,True,0.9352173913043478,4036.1658642143725,4636.292907758969
S-B_minervini,GAIN,2019-09-13,2019-09-16,6.073144999999999,707,2019-12-24,7.005721683673469,close_below_sma20_volume,650.0849566117868,0.15125264385290405,99,70,True,0.7486772486772487,4293.7135149999995,4953.045230357143
S-B_minervini,DCPH,2019-11-01,2019-11-04,45.51546999999999,98,2020-01-03,56.22372,close_below_sma20_volume,1039.4380593800006,0.23279809908817595,60,41,True,0.9849157054125999,4460.516059999999,5509.92456
S-B_minervini,PODD,2019-11-08,2019-11-11,168.63846999999998,26,2020-01-16,192.05560794419998,half_at_2R,599.4675405226508,0.1365845554445555,66,45,True,0.9707057256990679,4384.600219999999,4993.445806549199
S-B_minervini,PHM,2019-10-18,2019-10-21,35.71051380204242,124,2020-01-23,40.669275748594025,half_at_2R,605.4153874681206,0.1365845554445555,94,64,True,0.9654725938713854,4428.10371145326,5042.9901928256595
S-B_minervini,AMD,2019-11-08,2019-11-11,35.99596,121,2020-01-30,46.44351,close_below_sma20_volume,1254.1783741300005,0.2876643871763882,80,54,True,0.9462938304482912,4355.51116,5619.66471
S-B_minervini,DE,2019-10-11,2019-10-14,155.99908956135675,56,2020-01-31,144.93407413876972,stop_7pct,-636.4931208320795,-0.0727862837162836,109,75,False,0.7055771725032426,8735.949015435977,8116.308151771104
S-B_minervini,CPRT,2019-11-22,2019-11-25,22.527504999999998,201,2020-01-31,25.655674344299992,half_at_2R,619.0772191560945,0.13658455544455528,67,45,True,0.9431868619618287,4528.028504999999,5156.790543204298
S-B_minervini,TDG,2019-08-09,2019-08-12,403.61658642143726,11,2020-02-06,520.2908882590174,close_below_sma20_volume,1273.2543379918952,0.2864965501753587,178,123,True,0.9352173913043478,4439.78245063581,5723.199770849191
S-B_minervini,FLGT,2020-02-07,2020-02-10,16.551275,295,2020-02-18,18.82128236625,half_at_2R,659.2172686207068,0.13487797202797225,8,5,True,0.9939130434782608,4882.626125,5552.27829804375
S-B_minervini,CPRT,2019-11-22,2019-11-25,22.527504999999998,202,2020-02-21,24.237738,close_below_sma20_volume,336.0204869140007,0.07376786515190892,88,59,True,0.9431868619618287,4550.556009999999,4896.023076
S-B_minervini,SUM,2019-09-13,2019-09-16,21.985164132789745,390,2020-02-26,20.425756440850968,stop_7pct,-624.7092588798423,-0.0727862837162837,163,112,False,0.7808641975308642,8574.214011788,7966.0450119318775
S-B_minervini,PODD,2019-11-08,2019-11-11,168.63846999999998,26,2020-02-26,187.812,close_below_sma20_volume,489.2440677800005,0.1114708953938639,107,72,True,0.9707057256990679,4384.600219999999,4883.112
S-B_minervini,PHM,2019-10-18,2019-10-21,35.71051380204242,125,2020-02-27,38.63772872184955,close_below_sma50,356.6083346604046,0.07980889539762415,129,88,True,0.9654725938713854,4463.8142252553025,4829.716090231193
S-B_minervini,FLGT,2020-02-07,2020-02-10,16.551275,296,2020-02-27,16.509896812500003,breakeven_stop,-22.034050356499392,-0.0044930069930069205,17,12,True,0.9939130434782608,4899.1774000000005,4886.929456500001
S-B_minervini,MTEM,2020-02-21,2020-02-24,260.4495,38,2020-02-27,241.61248991250002,stop_7pct,-734.8847389416733,-0.07417849650349628,3,3,False,0.9908735332464146,9897.081,9181.274616675
S-B_minervini,NG,2019-12-27,2019-12-30,8.778769999999998,1076,2020-02-28,8.00199,stop_7pct,-853.8713777599987,-0.09030513295233744,60,41,False,0.9493449781659389,9445.956519999998,8610.141239999999
S-B_minervini,COUP,2020-01-03,2020-01-06,157.68752999999998,59,2020-02-28,146.50275349709997,stop_7pct,-677.8490403974283,-0.0727862837162837,53,37,False,0.9765758091993185,9303.564269999999,8643.662456328899
S-B_minervini,AON,2020-01-31,2020-02-03,210.71564107336798,45,2020-02-28,195.769580652034,stop_7pct,-690.8645539376721,-0.0727862837162837,25,18,False,0.8223711772098868,9482.203848301559,8809.63112934153
S-B_minervini,BRO,2020-01-31,2020-02-03,43.08720662683621,224,2020-02-28,40.031031060794724,stop_7pct,-703.2018120353205,-0.07278628371628337,25,18,False,0.915793883535819,9651.534284411311,8966.950957618019
S-B_minervini,ZYXIQ,2020-02-28,2020-03-02,11.630965937475498,394,2020-03-05,13.226152915800261,half_at_2R,618.7099646317674,0.13487797202797225,3,3,True,0.985670864090317,4582.600579365346,5211.104248825303
S-B_minervini,ZYXIQ,2020-02-28,2020-03-02,11.630965937475498,395,2020-03-09,10.774866974827159,breakeven_stop,-347.00939424645367,-0.07545608620213529,7,5,True,0.985670864090317,4594.231545302821,4256.072455056727
S-B_minervini,WBC,2019-09-13,2019-09-16,134.35422,63,2020-03-16,124.8244751754,stop_7pct,-616.7021817458508,-0.07278628371628382,182,125,False,0.7208994708994709,8464.31586,7863.9419360502
S-B_minervini,CVM,2020-05-01,2020-05-04,534.4337525,17,2020-05-04,495.7808313504375,stop_7pct,-674.6133074680183,-0.07417849650349628,0,0,False,0.985897435897436,9085.373792499999,8428.274132957438
S-B_minervini,ACMR,2020-05-08,2020-05-11,15.649024999999998,291,2020-05-11,17.79528877875,half_at_2R,614.8304643066349,0.13487797202797225,0,0,True,0.9823087129588678,4553.866274999999,5178.42903461625
S-B_minervini,NVAX,2020-05-15,2020-05-18,49.234185,93,2020-05-18,56.070843929099986,half_at_2R,626.0159127158931,0.13658455544455528,0,0,True,0.9986749116607774,4578.779205,5214.588485406299
S-B_minervini,CPB,2020-05-15,2020-05-18,42.553443795053,272,2020-05-19,39.535128026669895,stop_7pct,-843.3099805357124,-0.0727862837162836,1,1,False,0.898851590106007,11574.536712254416,10753.554823254211
S-B_minervini,NVAX,2020-05-15,2020-05-18,49.234185,94,2020-05-20,49.18495081499999,breakeven_stop,-13.87941215661067,-0.002996003996004193,2,2,True,0.9986749116607774,4628.01339,4623.385376609999
