flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes,window,confirm
inv_h21_no_dilution,12,drawdown,0-10,304121,272285,123148,290,209,launch_500,0.8953179819874326,0.45227610775474225,0.001065060506454634,0.001697144898820931,1.5934727543981282,1.3917279597457661,1.8244055511670463,209,True,False,build,
inv_h21_no_dilution,12,drawdown,10-20,38904,35216,16164,43,39,launch_500,0.9052025498663376,0.4589959109495684,0.001221035892776011,0.002412769116555308,1.9760017955491096,1.4459664438740283,2.699686004815789,39,False,False,build,
inv_h21_no_dilution,12,drawdown,20-30,28427,25660,10401,26,25,launch_500,0.9026629612692159,0.4053390491036633,0.0010132501948558067,0.0024036150370156718,2.372183148070082,1.6073688145550855,3.4996170511256763,25,False,False,build,
inv_h21_no_dilution,12,drawdown,>30,21977,19183,8200,82,43,launch_500,0.8728670883196069,0.4274618151488297,0.004274618151488297,0.0052439024390243906,1.2267534205829864,0.911336917416272,1.6505633028437876,43,False,False,build,
inv_h21_no_dilution,12,mst,0-12,297665,264626,114821,353,241,launch_500,0.8890060974585524,0.4338991633475169,0.0013339581144709892,0.0020989191872566866,1.5734520930509575,1.3871065227046113,1.7847718415790543,241,True,False,build,
inv_h21_no_dilution,12,mst,13-24,33927,31442,12418,38,38,launch_500,0.9267545023137914,0.39494943069779276,0.0012085745181604224,0.0030600740860041876,2.5319697213722017,1.845451578942844,3.4728020930173535,38,False,False,build,
inv_h21_no_dilution,12,mst,>24,61837,56276,30674,50,37,launch_500,0.9100700228018823,0.5450636150401592,0.0008884782145141801,0.0012062332920388602,1.357639694855578,0.9851599079555725,1.8707163412748757,37,False,False,build,
inv_h8_fcf_divergence,0,all,ALL,393429,385058,339240,581,553,launch_500,0.9787229716162256,0.8810101335383241,0.0015088635997693855,0.0016301143733050349,1.0803590023340621,0.9940515896917611,1.1741466634202211,553,True,False,build,
inv_h8_fcf_divergence,0,drawdown,0-10,304121,297159,260426,375,356,launch_500,0.9771077959101805,0.8763860424890378,0.0012619506728720987,0.0013669910070423076,1.0832364817644937,0.9764673171119431,1.2016623051883264,356,True,False,build,
inv_h8_fcf_divergence,0,drawdown,10-20,38904,38142,33733,50,49,launch_500,0.9804133251079581,0.8844056420743537,0.0013108908814430287,0.0014525835235526042,1.1080888151068686,0.8383672267239398,1.46441913778192,49,False,False,build,
inv_h8_fcf_divergence,0,drawdown,20-30,28427,28084,25316,36,32,launch_500,0.987934006402364,0.9014385415183023,0.00128186867967526,0.0012640227524095434,0.9860781938519338,0.6986309551722147,1.3915826013871124,32,False,False,build,
inv_h8_fcf_divergence,0,drawdown,>30,21977,21673,19765,120,116,launch_500,0.9861673567820903,0.9119641950814378,0.0055368430766391365,0.0058689602833291174,1.0599831351715996,0.8842364851945431,1.270413442473153,116,True,False,build,
inv_h8_fcf_divergence,0,mst,0-12,297665,291090,255708,473,449,launch_500,0.9779114104782222,0.8784499639286818,0.0016249269985227936,0.001755909083798708,1.0806079814016192,0.9852442903027526,1.18518430287546,449,True,False,build,
inv_h8_fcf_divergence,0,mst,13-24,33927,33453,30520,42,42,launch_500,0.9860288265982845,0.9123247541326638,0.0012554927809165098,0.0013761467889908258,1.0961009174311926,0.811089715435334,1.4810766258557246,42,False,False,build,
inv_h8_fcf_divergence,0,mst,>24,61837,60515,53012,66,62,launch_500,0.9786212138363762,0.8760142113525572,0.001090638684623647,0.0011695465177695616,1.0723501139821974,0.8366811930195214,1.3743005744292238,62,False,False,build,
inv_h8_fcf_divergence,3,all,ALL,393429,379889,334489,554,522,launch_500,0.9655846417015522,0.8804914067003783,0.0014583207199997893,0.0015605894364239183,1.0701277263784224,0.9822400076727761,1.1658659697810907,522,True,False,build,
inv_h8_fcf_divergence,3,drawdown,0-10,304121,292910,256136,361,346,launch_500,0.963136383215891,0.874452903622273,0.0012324604827421391,0.0013508448636661773,1.0960553158350694,0.9865532386905808,1.2176932690442037,346,True,False,build,
inv_h8_fcf_divergence,3,drawdown,10-20,38904,37690,33611,48,43,launch_500,0.9687949825210775,0.8917750066330592,0.0012735473600424517,0.0012793430722085031,1.004550841490385,0.7459406788805508,1.3526639591543936,43,False,False,build,
inv_h8_fcf_divergence,3,drawdown,20-30,28427,27907,25329,35,33,launch_500,0.981707531572097,0.907621743648547,0.0012541656215286487,0.0013028544356271468,1.038821678144194,0.7398489500188545,1.4583880089826289,33,False,False,build,
inv_h8_fcf_divergence,3,drawdown,>30,21977,21382,19413,110,100,launch_500,0.9729262410702098,0.9079131980170236,0.005144514077261248,0.0051511873486838715,1.0012971626323504,0.8236793287319084,1.2169756089977801,100,True,False,build,
inv_h8_fcf_divergence,3,mst,0-12,297665,286984,251508,451,425,launch_500,0.9641173802764853,0.8763833523820144,0.0015715161820868062,0.0016898070836712947,1.075271831708033,0.9778588369645911,1.182370920040952,425,True,False,build,
inv_h8_fcf_divergence,3,mst,13-24,33927,33240,30150,42,40,launch_500,0.9797506410823238,0.9070397111913358,0.001263537906137184,0.0013266998341625207,1.0499881544657663,0.7712501343392406,1.4292829592433625,40,False,False,build,
inv_h8_fcf_divergence,3,mst,>24,61837,59665,52831,61,57,launch_500,0.9648753982243641,0.8854604877231208,0.0010223749266739294,0.00107891200242282,1.0552997479435666,0.8146897020744566,1.3668720551605666,57,False,False,build,
inv_h8_fcf_divergence,6,all,ALL,393429,374772,329754,528,490,launch_500,0.9525784830299749,0.8798789664115783,0.0014088565848035606,0.0014859561976503697,1.0547249547458795,0.9654383356977506,1.1522556436716207,490,True,False,build,
inv_h8_fcf_divergence,6,drawdown,0-10,304121,288867,253064,341,324,launch_500,0.9498423324926591,0.8760571474069382,0.0011804740589960085,0.0012803085385515126,1.0845715149729027,0.9727912806713518,1.2091776918794142,324,True,False,build,
inv_h8_fcf_divergence,6,drawdown,10-20,38904,37190,33313,46,43,launch_500,0.9559428336417849,0.8957515461145469,0.0012368916375369724,0.0012907873803019842,1.0435735363789302,0.7749183997692927,1.4052062233879967,43,False,False,build,
inv_h8_fcf_divergence,6,drawdown,20-30,28427,27710,24736,35,30,launch_500,0.9747775002638337,0.8926741248646698,0.0012630819198845183,0.0012128072445019404,0.9601968212899648,0.6727214476445097,1.3703068030081824,30,False,False,build,
inv_h8_fcf_divergence,6,drawdown,>30,21977,21005,18641,106,93,launch_500,0.9557719433953679,0.8874553677695787,0.0050464175196381815,0.004989002735904726,0.9886226647894224,0.8074123131438664,1.210253281555224,93,False,False,build,
inv_h8_fcf_divergence,6,mst,0-12,297665,282816,247439,432,400,launch_500,0.950115062234391,0.8749116033039149,0.0015274949083503055,0.0016165600410606251,1.0583079735476892,0.9596219418105881,1.16712460422654,400,True,False,build,
inv_h8_fcf_divergence,6,mst,13-24,33927,33060,29849,39,34,launch_500,0.9744451321955965,0.9028735632183909,0.0011796733212341198,0.0011390666353981707,0.9655780247759878,0.691106284620149,1.3488821751366724,34,False,False,build,
inv_h8_fcf_divergence,6,mst,>24,61837,58896,52466,57,56,launch_500,0.9524394779824377,0.8908245042108123,0.0009678076609616952,0.0010673579079785004,1.1028616026017852,0.8494609620351721,1.4317487441657055,56,False,False,build,
inv_h8_fcf_divergence,12,all,ALL,393429,365015,321728,479,451,launch_500,0.9277785826667582,0.8814103529991918,0.0013122748380203554,0.001401805251641138,1.06822535266762,0.9741395515708055,1.171384302702618,451,True,False,build,
inv_h8_fcf_divergence,12,drawdown,0-10,304121,281218,247599,307,292,launch_500,0.9246911591110117,0.8804521758920126,0.0010916797644532,0.0011793262492982605,1.0802858930786912,0.9633394013003086,1.2114105406661047,292,True,False,build,
inv_h8_fcf_divergence,12,drawdown,10-20,38904,36432,31753,45,38,launch_500,0.9364589759407773,0.8715689503732982,0.0012351778656126482,0.001196737316159103,0.9688785311624099,0.7060261548134527,1.3294295813620907,38,False,False,build,
inv_h8_fcf_divergence,12,drawdown,20-30,28427,27038,24604,34,33,launch_500,0.951138002603159,0.909978548709224,0.0012574894592795325,0.001341245325963258,1.0666056212763109,0.7596401733684998,1.4973799390163562,33,False,False,build,
inv_h8_fcf_divergence,12,drawdown,>30,21977,20327,17772,93,88,launch_500,0.9249215088501616,0.8743051114281497,0.00457519555271314,0.00495160927301373,1.0822727063715063,0.8789095583385681,1.3324022617415032,88,False,False,build,
inv_h8_fcf_divergence,12,mst,0-12,297665,274859,240884,387,367,launch_500,0.9233836695614197,0.8763911678351446,0.0014079946445268302,0.0015235549060958803,1.0820743615881332,0.97695516556714,1.1984851435073363,367,True,False,build,
inv_h8_fcf_divergence,12,mst,13-24,33927,32675,29088,38,31,launch_500,0.963097238187874,0.8902218821729151,0.0011629686304514154,0.0010657315731573158,0.9163889250767183,0.6457056966594767,1.3003722567791869,31,False,False,build,
inv_h8_fcf_divergence,12,mst,>24,61837,57481,51756,54,53,launch_500,0.9295567378753821,0.9004018719228962,0.0009394408587185331,0.0010240358605765516,1.0900482463296437,0.8335273014641218,1.4254086125850614,53,False,False,build,
inv_ctl_divyield_gt_2,0,all,ALL,393429,393361,294244,629,588,launch_500,0.9998271606821053,0.7480253507592263,0.0015990400675206743,0.001998341512486236,1.2497132204977717,1.1527875950341797,1.3547706020195667,588,True,False,build,
inv_ctl_divyield_gt_2,0,drawdown,0-10,304121,304063,228455,416,398,launch_500,0.9998092864353333,0.7513410049890976,0.0013681375241315122,0.001742137401238756,1.273364241905913,1.154347526981328,1.4046283206904142,398,True,False,build,
inv_ctl_divyield_gt_2,0,drawdown,10-20,38904,38896,29519,54,54,launch_500,0.9997943656179313,0.7589212258329905,0.0013883175647881531,0.0018293302618652392,1.3176598123242655,1.0101610157003695,1.7185393608122586,54,False,False,build,
inv_ctl_divyield_gt_2,0,drawdown,20-30,28427,28425,21588,36,36,launch_500,0.9999296443522003,0.7594722955145119,0.001266490765171504,0.0016675931072818232,1.316703724291273,0.9513247956779721,1.8220908957254636,36,False,False,build,
inv_ctl_divyield_gt_2,0,drawdown,>30,21977,21977,14682,123,100,launch_500,1.0,0.6680620648860172,0.005596760249351595,0.006811061163329247,1.2169649689958282,1.0012240435383517,1.4788062180166548,100,True,False,build,
inv_ctl_divyield_gt_2,0,mst,0-12,297665,297620,218584,515,476,launch_500,0.999848823341676,0.7344398897923526,0.0017303944627377191,0.0021776525271749074,1.2584717381316426,1.1504841252306413,1.3765711739345659,476,True,False,build,
inv_ctl_divyield_gt_2,0,mst,13-24,33927,33917,26301,43,43,launch_500,0.9997052495062929,0.7754518383111714,0.0012678008078544684,0.0016349188243793011,1.2895707387551802,0.9576228513950672,1.7363305718020994,43,False,False,build,
inv_ctl_divyield_gt_2,0,mst,>24,61837,61824,49359,71,69,launch_500,0.9997897698788751,0.7983792701863354,0.0011484213250517598,0.001397921351729168,1.2172547837930154,0.9620581672374103,1.5400252824975649,69,False,False,build,
inv_ctl_divyield_gt_2,3,all,ALL,393429,393196,295226,629,592,launch_500,0.9994077711607431,0.7508367328253593,0.0015997110855654685,0.0020052434406183737,1.2535034974203214,1.1565999968505511,1.3585081941269763,592,True,False,build,
inv_ctl_divyield_gt_2,3,drawdown,0-10,304121,303927,229057,416,399,launch_500,0.999362096007839,0.7536579507579123,0.0013687497326660678,0.001741924499142135,1.2726391520451241,1.1538320578851247,1.403655964155157,399,True,False,build,
inv_ctl_divyield_gt_2,3,drawdown,10-20,38904,38890,29864,54,54,launch_500,0.9996401398313798,0.7679094883003342,0.0013885317562355361,0.0018081971604607555,1.3022368068577552,0.9983350963852231,1.698430315561098,54,False,False,build,
inv_ctl_divyield_gt_2,3,drawdown,20-30,28427,28407,21290,36,36,launch_500,0.9992964435220038,0.749463160488612,0.001267293272784877,0.001690934711131987,1.3342883983090652,0.9640324303459324,1.846415430575638,36,False,False,build,
inv_ctl_divyield_gt_2,3,drawdown,>30,21977,21972,15015,123,103,launch_500,0.999772489420758,0.6833697433096668,0.00559803386127799,0.00685980685980686,1.2253957424689133,1.011047053332512,1.4848079017207074,103,True,False,build,
inv_ctl_divyield_gt_2,3,mst,0-12,297665,297486,219560,515,480,launch_500,0.9993986528480002,0.7380515385597978,0.001731173903982036,0.00218619056294407,1.2628370598213197,1.154907561031242,1.380828727605322,480,True,False,build,
inv_ctl_divyield_gt_2,3,mst,13-24,33927,33911,26092,43,43,launch_500,0.9995283992100686,0.7694258500191679,0.0012680251245908408,0.0016480147171546835,1.299670397056569,0.9651241490643789,1.7499245987958105,43,False,False,build,
inv_ctl_divyield_gt_2,3,mst,>24,61837,61799,49574,71,69,launch_500,0.9993854811844042,0.8021812650690141,0.0011488859043026587,0.0013918586355750999,1.2114855185902196,0.9574978865433229,1.532727602053045,69,False,False,build,
inv_ctl_divyield_gt_2,6,all,ALL,393429,392948,296436,624,589,launch_500,0.9987774160013624,0.754389893828191,0.001587996376110834,0.0019869381586581926,1.2512233582827235,1.1542592167182817,1.3563154463928402,589,True,False,build,
inv_ctl_divyield_gt_2,6,drawdown,0-10,304121,303735,229923,412,393,launch_500,0.998730768345494,0.756985530149637,0.0013564455857902448,0.0017092678853355254,1.2601079639621013,1.14161851580103,1.390872283335759,393,True,False,build,
inv_ctl_divyield_gt_2,6,drawdown,10-20,38904,38852,30287,53,52,launch_500,0.9986633765165536,0.7795480284155256,0.0013641511376505714,0.00171690824446132,1.2585909266756832,0.9600219160450735,1.649806328601887,52,False,False,build,
inv_ctl_divyield_gt_2,6,drawdown,20-30,28427,28392,20523,36,36,launch_500,0.9987687761635066,0.7228444632290786,0.001267962806424345,0.00175412951322906,1.3834234760999853,0.9995402204963753,1.9143825420906257,36,False,False,build,
inv_ctl_divyield_gt_2,6,drawdown,>30,21977,21969,15703,123,108,launch_500,0.9996359830732129,0.7147799171559925,0.005598798306704902,0.006877666687894033,1.2284183696450732,1.0181061176619872,1.4818127523230245,108,True,False,build,
inv_ctl_divyield_gt_2,6,mst,0-12,297665,297298,220669,510,478,launch_500,0.9987670703643358,0.7422485183216839,0.0017154504907533855,0.0021661402371878245,1.2627238435989527,1.1545876034361835,1.380963855829431,478,True,False,build,
inv_ctl_divyield_gt_2,6,mst,13-24,33927,33891,25813,43,42,launch_500,0.9989388982226545,0.7616476350653566,0.0012687734206721548,0.0016270871266416147,1.2824095304421155,0.9489802122207304,1.7327331755732744,42,False,False,build,
inv_ctl_divyield_gt_2,6,mst,>24,61837,61759,49954,71,69,launch_500,0.9987386192732507,0.808853770300685,0.0011496300134393367,0.001381270769107579,1.2014915694269717,0.949598234630806,1.52008600685081,69,False,False,build,
inv_ctl_divyield_gt_2,12,all,ALL,393429,388321,295052,593,563,launch_500,0.987016717120497,0.7598146893935688,0.001527087126372254,0.0019081382264821117,1.249528067868061,1.150572107640801,1.356977154686874,563,True,False,build,
inv_ctl_divyield_gt_2,12,drawdown,0-10,304121,299826,228616,385,366,launch_500,0.9858773317199404,0.7624955807701801,0.001284078098630539,0.0016009378171256605,1.2467604726169308,1.125489797944743,1.3810747644387071,366,True,False,build,
inv_ctl_divyield_gt_2,12,drawdown,10-20,38904,38427,29557,50,49,launch_500,0.9877390499691548,0.7691727170999557,0.0013011684492674422,0.0016578137158710289,1.2740961531955206,0.963987234164075,1.6837464211008677,49,False,False,build,
inv_ctl_divyield_gt_2,12,drawdown,20-30,28427,28240,20071,36,36,launch_500,0.9934217469307348,0.710729461756374,0.0012747875354107649,0.0017936326042548951,1.4070051317821732,1.016582933461988,1.94699768558564,36,False,False,build,
inv_ctl_divyield_gt_2,12,drawdown,>30,21977,21828,16808,122,112,launch_500,0.9932201847385903,0.7700201575957486,0.005589151548469855,0.006663493574488339,1.1922191618355038,0.9914294626122255,1.4333462950011877,112,True,False,build,
inv_ctl_divyield_gt_2,12,mst,0-12,297665,293612,221402,483,456,launch_500,0.9863840223069558,0.7540631854283885,0.0016450281323651622,0.0020596019909485913,1.2520162728082769,1.1423527174274424,1.372183499967733,456,True,False,build,
inv_ctl_divyield_gt_2,12,mst,13-24,33927,33675,23947,43,42,launch_500,0.9925722875585816,0.7111210096510765,0.0012769116555308093,0.0017538731365097924,1.3735273923713316,1.0164214980716335,1.855799896316854,42,False,False,build,
inv_ctl_divyield_gt_2,12,mst,>24,61837,61034,49703,67,65,launch_500,0.9870142471335932,0.8143493790346364,0.0010977487957531868,0.0013077681427680421,1.1913182212791742,0.9348916728945388,1.517961346152645,65,False,False,build,
h9_rs6_top_decile,0,all,ALL,135729,135531,13573,1687,343,launch_300,0.9985412107950401,0.10014682987655961,0.012447336771661096,0.02527075812274368,2.0302140599487695,1.828639271185954,2.2533711117764663,343,True,True,holdout,True
h9_rs6_top_decile,0,drawdown,0-10,98461,98287,9842,1186,260,launch_300,0.9982328028356405,0.10013531799729364,0.012066702615808805,0.02641739483844747,2.1892803427373413,1.9416255397908135,2.4675604546483543,260,True,True,holdout,True
h9_rs6_top_decile,0,drawdown,10-20,34770,34746,3481,467,81,launch_300,0.9993097497842968,0.1001841938640419,0.013440396016807691,0.023269175524274634,1.7312864513200137,1.3959283301633632,2.144844135797213,81,False,False,holdout,False
h9_rs6_top_decile,0,drawdown,20-30,2498,2498,250,34,2,launch_300,1.0,0.100080064051241,0.013610888710968775,0.008,0.587764705882353,0.16138821991774405,2.108203986062675,2,False,False,holdout,False
h9_rs6_top_decile,0,mst,0-12,121373,121192,12138,1383,270,launch_300,0.9985087292890511,0.10015512575087465,0.011411644332959272,0.022244191794364803,1.949253862576037,1.732248722940042,2.1927500645620617,270,True,False,holdout,True
h9_rs6_top_decile,0,mst,13-24,14356,14339,1435,304,73,launch_300,0.9988158261354138,0.10007671385731222,0.021200920566287747,0.050871080139372825,2.39947505960022,1.917523952357661,2.994543600409093,73,False,False,holdout,False
h9_rs6_top_decile,3,all,ALL,135729,126915,12083,1478,250,launch_300,0.9350617775125434,0.09520545246818737,0.011645589567820983,0.020690225937267236,1.7766576622654067,1.5714384672112585,2.0080386900267615,250,True,False,holdout,True
h9_rs6_top_decile,3,drawdown,0-10,98461,91805,8774,1032,199,launch_300,0.9323996303104782,0.09557213659386744,0.011241217798594848,0.022680647367221335,2.0176325887090645,1.7585243404585473,2.3139058365694085,199,True,True,holdout,True
h9_rs6_top_decile,3,drawdown,10-20,34770,32761,3083,415,49,launch_300,0.9422203048605119,0.09410579652635756,0.01266750099203321,0.015893610120012974,1.2546760509439638,0.9507197900297647,1.6537500968034582,49,False,False,holdout,False
h9_rs6_top_decile,3,drawdown,20-30,2498,2349,226,31,2,launch_300,0.9403522818254604,0.09621115368241805,0.01319710515112814,0.008849557522123894,0.6705680844990008,0.18414887825175233,2.401025379974273,2,False,False,holdout,False
h9_rs6_top_decile,3,mst,0-12,121373,113325,10794,1206,174,launch_300,0.9336920072833332,0.09524818001323626,0.010641958967571145,0.016120066703724293,1.5147649744606597,1.3071463317783818,1.7547359252557617,174,True,False,holdout,True
h9_rs6_top_decile,3,mst,13-24,14356,13590,1289,272,76,launch_300,0.9466425188074673,0.09484915378955114,0.020014716703458425,0.05896043444530644,2.9458540592342444,2.366476794329608,3.656182384161097,76,False,False,holdout,False
h9_rs6_top_decile,6,all,ALL,135729,123138,11478,1430,199,launch_300,0.9072342682845965,0.09321249330019978,0.01161298705517387,0.017337515246558632,1.492941924776739,1.3007914014490252,1.7129032967225926,199,True,False,holdout,False
h9_rs6_top_decile,6,drawdown,0-10,98461,88865,8321,990,164,launch_300,0.9025400920161282,0.09363641478647386,0.011140494007764587,0.019709169570965027,1.7691468221452598,1.520283370067285,2.0577980863943792,164,True,False,holdout,True
h9_rs6_top_decile,6,drawdown,10-20,34770,31942,2933,407,33,launch_300,0.9186655162496405,0.09182267860497151,0.012741844593325403,0.01125127855438118,0.8830180333760286,0.6296380760899567,1.236743747428404,33,False,False,holdout,False
h9_rs6_top_decile,6,drawdown,20-30,2498,2331,224,33,2,launch_300,0.9331465172137711,0.0960960960960961,0.014157014157014158,0.008928571428571428,0.6306818181818181,0.17319760919635524,2.2578443253946263,2,False,False,holdout,False
h9_rs6_top_decile,6,mst,0-12,121373,109634,10213,1154,143,launch_300,0.9032816194705577,0.09315540799387051,0.010525931736505099,0.0140017624596103,1.330215966635109,1.1304305420100125,1.5647217077645488,143,True,False,holdout,False
h9_rs6_top_decile,6,mst,13-24,14356,13504,1265,276,56,launch_300,0.9406519921983839,0.09367594786729858,0.020438388625592416,0.04426877470355731,2.165962078249413,1.6756188634933877,2.7913199623912104,56,False,False,holdout,False
h9_rs6_top_decile,12,all,ALL,135729,117572,10653,1361,143,launch_300,0.8662260828562798,0.09060830810056816,0.011575885414894703,0.013423448793767013,1.1596044978550883,0.9854034200705226,1.3641092043559122,143,True,False,holdout,False
h9_rs6_top_decile,12,drawdown,0-10,98461,84569,7693,949,98,launch_300,0.8589086034064248,0.09096713925906656,0.011221606025848716,0.012738853503184714,1.1352076943212097,0.9325662928452607,1.3811922396388692,98,False,False,holdout,False
h9_rs6_top_decile,12,drawdown,10-20,34770,30809,2765,382,41,launch_300,0.886079953983319,0.0897465026453309,0.012398974325684053,0.014828209764918625,1.1959222896528219,0.8830852130871392,1.617336375759055,41,False,False,holdout,False
h9_rs6_top_decile,12,drawdown,20-30,2498,2194,195,30,4,launch_300,0.8783026421136909,0.08887876025524157,0.013673655423883319,0.020512820512820513,1.50017094017094,0.5854506578314581,3.769804852719624,4,False,False,holdout,False
h9_rs6_top_decile,12,mst,0-12,121373,104422,9505,1105,110,launch_300,0.8603396142469907,0.09102487981459846,0.01058206125146042,0.011572856391372961,1.0936296923981423,0.9082770136348427,1.3162754378941042,110,True,False,holdout,False
h9_rs6_top_decile,12,mst,13-24,14356,13150,1148,256,33,launch_300,0.9159933129005294,0.08730038022813688,0.01946768060836502,0.028745644599303136,1.4765829159407666,1.0551161096087025,2.059513326558164,33,False,False,holdout,False
h9_rs12_top_decile,0,all,ALL,135729,133598,13385,1659,271,launch_300,0.9842995969910631,0.10018862557822722,0.01241785056662525,0.020246544639521854,1.630438740657529,1.4490877302724163,1.8339591984247738,271,True,False,holdout,True
h9_rs12_top_decile,0,drawdown,0-10,98461,96864,9705,1171,218,launch_300,0.9837803800489534,0.1001920218037661,0.012089114634952098,0.022462648119526016,1.8580887681039864,1.6293989943012506,2.1180372932821068,218,True,False,holdout,True
h9_rs12_top_decile,0,drawdown,10-20,34770,34287,3435,454,51,launch_300,0.9861087144089733,0.10018374310963339,0.013241170122787062,0.014847161572052401,1.1212877286805303,0.8542120769348237,1.4702223440126283,51,False,False,holdout,False
h9_rs12_top_decile,0,drawdown,20-30,2498,2447,245,34,2,launch_300,0.9795836669335468,0.10012259910093993,0.013894564773191663,0.00816326530612245,0.587515006002401,0.16132378784250465,2.1066037948315564,2,False,False,holdout,False
h9_rs12_top_decile,0,mst,0-12,121373,119319,11955,1358,200,launch_300,0.9830769611033755,0.10019359867246624,0.011381255290439913,0.016729401923881223,1.4699083270659674,1.2811165512718714,1.6859796580660362,200,True,False,holdout,False
h9_rs12_top_decile,0,mst,13-24,14356,14279,1430,301,71,launch_300,0.9946363889662859,0.10014706912248757,0.021079907556551578,0.04965034965034965,2.355340008828381,1.8761408184143789,2.949013020109826,71,False,False,holdout,False
h9_rs12_top_decile,3,all,ALL,135729,125313,12171,1458,220,launch_300,0.9232588466724134,0.09712479950204687,0.011634866294797826,0.01807575384109769,1.55358500760595,1.3628388726223373,1.7704696178301709,220,True,False,holdout,True
h9_rs12_top_decile,3,drawdown,0-10,98461,90720,8793,1026,180,launch_300,0.9213800387970872,0.09692460317460318,0.01130952380952381,0.02047082906857728,1.810052254484728,1.5662660093634386,2.090869899663708,180,True,False,holdout,True
h9_rs12_top_decile,3,drawdown,10-20,34770,32300,3159,403,38,launch_300,0.9289617486338798,0.09780185758513932,0.012476780185758514,0.01202912314023425,0.9641207876664176,0.7034337708374103,1.3198114216691712,38,False,False,holdout,False
h9_rs12_top_decile,3,drawdown,20-30,2498,2293,219,29,2,launch_300,0.9179343474779824,0.09550806803314435,0.01264718709114697,0.0091324200913242,0.7220910092898756,0.1983067100393034,2.5840123656060054,2,False,False,holdout,False
h9_rs12_top_decile,3,mst,0-12,121373,111776,10844,1186,145,launch_300,0.9209296960609031,0.09701545949040939,0.010610506727741196,0.013371449649575802,1.2602083946298355,1.0720958438385833,1.480803061602411,145,True,False,holdout,False
h9_rs12_top_decile,3,mst,13-24,14356,13537,1327,272,75,launch_300,0.9429506826414042,0.0980276279825663,0.0200930782300362,0.05651846269781462,2.812832461545281,2.2558152152379476,3.49726716451795,75,False,False,holdout,False
h9_rs12_top_decile,6,all,ALL,135729,121619,11649,1413,174,launch_300,0.8960428500909902,0.09578273131665282,0.01161825043784277,0.014936904455318053,1.2856414599797072,1.1093426656222483,1.4894668083904252,174,True,False,holdout,False
h9_rs12_top_decile,6,drawdown,0-10,98461,87947,8438,985,143,launch_300,0.8932166035283006,0.09594414818015395,0.011199927228899223,0.016947143872955678,1.5131476773551604,1.286152681353823,1.779395274949353,143,True,False,holdout,True
h9_rs12_top_decile,6,drawdown,10-20,34770,31418,2987,399,28,launch_300,0.9035950532067875,0.09507288815328792,0.012699726271564071,0.009373953799799129,0.7381225074739074,0.5113126518353164,1.0641728833408202,28,False,False,holdout,False
h9_rs12_top_decile,6,drawdown,20-30,2498,2254,224,29,3,launch_300,0.9023218574859888,0.09937888198757763,0.012866015971606033,0.013392857142857142,1.040948275862069,0.35481420531620905,3.0024277614804165,3,False,False,holdout,False
h9_rs12_top_decile,6,mst,0-12,121373,108162,10346,1137,112,launch_300,0.8911537162301335,0.09565281707069026,0.010512009763133079,0.010825439783491205,1.0298163745487914,0.8566525980635759,1.237523989567427,112,True,False,holdout,False
h9_rs12_top_decile,6,mst,13-24,14356,13457,1303,276,62,launch_300,0.9373780997492338,0.09682693022218919,0.020509771865943376,0.047582501918649274,2.319991769272693,1.8183628771940588,2.9513033018864725,62,False,False,holdout,False
h9_rs12_top_decile,12,all,ALL,135729,116146,10863,1332,154,launch_300,0.8557198535316697,0.09352883439808517,0.011468324350386583,0.014176562643836878,1.236149433056365,1.0567345385365237,1.4455146394253546,154,True,False,holdout,False
h9_rs12_top_decile,12,drawdown,0-10,98461,83710,7929,941,111,launch_300,0.8501843369455927,0.0947198662047545,0.01124118982200454,0.013999243284146803,1.2453524498575228,1.0353456607896183,1.4972310816182421,111,True,False,holdout,False
h9_rs12_top_decile,12,drawdown,10-20,34770,30275,2744,363,40,launch_300,0.8707218866839229,0.09063583815028901,0.01199009083402147,0.014577259475218658,1.215775566424917,0.894364438074457,1.6503829754506059,40,False,False,holdout,False
h9_rs12_top_decile,12,drawdown,20-30,2498,2161,190,28,3,launch_300,0.8650920736589272,0.0879222582137899,0.012956964368347987,0.015789473684210527,1.218609022556391,0.4155391547951106,3.502867885757461,3,False,False,holdout,False
h9_rs12_top_decile,12,mst,0-12,121373,103054,9638,1078,124,launch_300,0.8490685737355096,0.09352378364740815,0.010460535253362315,0.012865739780037352,1.2299313054656487,1.0326458825645934,1.4643241659541084,124,True,False,holdout,False
h9_rs12_top_decile,12,mst,13-24,14356,13092,1225,254,30,launch_300,0.9119531903037058,0.09356859150626337,0.019401161014359916,0.024489795918367346,1.2622850715089184,0.8869303595369978,1.7908763633674885,30,False,False,holdout,False
h10_sponsorship,0,all,ALL,135729,129657,7599,1603,131,launch_300,0.9552637977145636,0.058608482380434535,0.012363389558604627,0.017239110409264378,1.3943676471203938,1.1766274928379008,1.6515666833485168,131,True,False,holdout,False
h10_sponsorship,0,drawdown,0-10,98461,93827,5702,1125,92,launch_300,0.9529356801170007,0.0607714197405864,0.011990152088418046,0.016134689582602595,1.3456617950816478,1.0988267584520897,1.646835160823006,92,False,False,holdout,False
