system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-C_weinstein,RYTM,2020-08-28,2020-08-31,28.150199999999998,650,2020-09-22,25.27184205,stop_10pct,-1905.6569948324977,-0.10404370629370618,22,15,False,0.18198103590927595,18297.629999999997,16426.6973325
S-C_weinstein,IGMS,2020-09-18,2020-09-21,81.30121999999999,218,2020-09-24,73.09792690199998,stop_10pct,-1821.976909388637,-0.10269640359640364,3,3,False,0.24064237683278455,17723.66596,15935.348064635997
S-C_weinstein,MNTA,2020-08-21,2020-08-24,52.362309999999994,342,2020-10-01,52.3488,delisted,-40.431619619997946,-0.0022554965010711525,38,27,False,0.5046260900753587,17907.91002,17903.2896
S-C_weinstein,RST,2020-07-17,2020-07-20,20.581325,812,2020-10-15,29.915025,delisted,7537.961363800001,0.4505992554065261,87,62,False,0.11815967596480625,16712.0359,24291.0003
S-C_weinstein,CRON,2020-11-06,2020-11-09,8.618609999999999,2280,2020-11-09,7.748992250999999,stop_10pct,-2020.0466008522817,-0.10269640359640364,0,0,False,0.1474563974947376,19650.4308,17667.702332279998
S-C_weinstein,FSRNQ,2020-11-13,2020-11-16,18.3257,1042,2020-11-16,16.451897175000003,stop_10pct,-1988.7407999063507,-0.1040437062937063,0,0,False,0.35139805523741074,19095.3794,17142.87685635
S-C_weinstein,ANAB,2020-10-16,2020-10-19,16.73602008959875,1104,2020-12-21,15.024762035437277,stop_10pct,-1924.2927952603022,-0.10404370629370618,63,44,False,0.16058743333091585,18476.56617891702,16587.337287122755
S-C_weinstein,KDNY,2020-12-18,2020-12-21,18.335724999999996,1194,2020-12-21,16.460897118749998,stop_10pct,-2280.0916570222835,-0.10404370629370618,0,0,False,0.32794554659315667,21892.855649999994,19654.311159787496
S-C_weinstein,MGTX,2020-12-18,2020-12-21,16.3577925,1199,2020-12-31,14.685208216875,stop_10pct,-2042.6491133264062,-0.10404370629370618,10,7,False,0.011495983496298434,19612.9932075,17607.564652033125
S-C_weinstein,VXRT,2021-01-29,2021-02-01,14.035,619,2021-02-03,10.807912500000002,stop_10pct,-2012.9449253374987,-0.23147002000493255,2,2,False,0.11636992483161857,8687.665,6690.097837500001
S-C_weinstein,GHL,2021-02-05,2021-02-08,14.515293547904191,460,2021-02-09,12.92322147851296,stop_10pct,-744.9748688321179,-0.11146124509204458,1,1,False,0.09722906229058159,6677.0350320359275,5944.681880115962
S-C_weinstein,KALV,2021-02-12,2021-02-16,41.854375,142,2021-02-17,37.57476515625,stop_10pct,-618.9835357146867,-0.10404370629370618,1,1,False,1.851797406888466,5943.32125,5335.6166521875
S-C_weinstein,CFRXQ,2021-03-12,2021-03-15,509.27,10,2021-03-18,426.93,stop_10pct,-832.7619999999997,-0.16335736837631698,3,3,False,0.029455534793829896,5092.7,4269.3
S-C_weinstein,SRRK,2020-10-30,2020-11-02,38.305524999999996,491,2021-04-07,34.38878506875,stop_10pct,-1958.8122124875044,-0.10404370629370618,156,106,False,1.2210375902831592,18808.012775,16884.89346875625
S-C_weinstein,IVAC,2021-04-01,2021-04-05,7.83904875,573,2021-04-09,7.0375060153125,stop_10pct,-467.8082528564614,-0.1040437062937063,4,4,False,0.2376325078625754,4491.77493375,4032.4909467740626
S-C_weinstein,NVCR,2021-04-16,2021-04-19,192.14194999999998,108,2021-05-13,172.754827245,stop_10pct,-2133.2181094824555,-0.10269640359640342,24,18,False,0.1610353919370504,20751.330599999998,18657.52134246
S-C_weinstein,UONE,2021-05-21,2021-05-24,83.50824999999999,222,2021-05-26,74.9695314375,stop_10pct,-1930.7775883541217,-0.10404370629370618,2,2,False,0.39638719271522604,18538.831499999997,16643.235979125
S-C_weinstein,CERE,2021-07-02,2021-07-06,23.70368,1,2021-07-15,21.311978688,stop_10pct,-2.436716970688,-0.10269640359640364,9,7,False,0.19468587450728858,23.70368,21.311978688
S-C_weinstein,LAZRQ,2020-11-20,2020-11-23,199.99875,93,2021-07-19,263.88585,stage3_close_below_sma30,5898.359032199998,0.31680125773013845,238,162,False,0.020557213708578992,18599.88375,24541.38405
S-C_weinstein,BYSI,2021-08-06,2021-08-09,26.2254,3,2021-08-10,23.54385285,stop_10pct,-8.19394920855001,-0.1040437062937064,1,1,False,0.6482737692893921,78.6762,70.63155855
S-C_weinstein,LPRO,2020-06-12,2020-06-15,13.53375,1175,2021-08-23,33.25671,stage3_close_below_sma30,23119.499209499998,1.45240698453666,434,300,False,0.3487317557779295,15902.15625,39076.634249999996
S-C_weinstein,CHEF,2020-11-13,2020-11-16,21.263025,898,2021-09-13,27.6108,stage3_close_below_sma30,5656.413255150001,0.29594136142122607,301,206,False,0.1942790283463005,19094.19645,24794.4984
S-C_weinstein,FIVN,2019-08-02,2019-08-05,56.13607999999999,220,2021-09-20,171.50832,stage3_close_below_sma30,25331.811032,2.0491200317864386,777,536,False,0.028969718957941426,12349.937599999997,37731.8304
S-C_weinstein,FLOW2,2021-07-23,2021-07-26,84.1763161180203,36,2021-09-20,75.68292582171206,stop_10pct,-311.5169833769269,-0.10269640359640342,56,39,False,0.1971750481248744,3030.3473802487306,2724.585329581634
S-C_weinstein,LDL,2021-06-25,2021-06-28,60.561024999999994,275,2021-10-01,61.93477500000001,delisted,344.094905000009,0.020640406859101734,95,67,False,0.7329179685370621,16654.281874999997,17032.063125000004
S-C_weinstein,XENE,2021-10-08,2021-10-11,33.24289999999999,650,2021-10-18,29.843813474999994,stop_10pct,-2250.4126050087507,-0.1040437062937063,7,5,False,0.7406546192651473,21607.884999999995,19398.478758749996
S-C_weinstein,GWH,2021-10-15,2021-10-18,272.0718,79,2021-10-20,244.61975538000002,stop_10pct,-2209.5301578550207,-0.10269640359640364,2,2,False,0.6366669157142804,21493.6722,19324.96067502
S-C_weinstein,SPWH,2020-12-24,2020-12-28,17.894625,1269,2021-11-15,17.45625,stage3_close_below_sma30,-601.1581353750007,-0.026446635365514615,322,223,False,0.03814111908033113,22708.279125,22151.98125
S-C_weinstein,NTCT,2021-11-05,2021-11-08,34.034,676,2021-11-23,30.584384999999997,stop_10pct,-2375.62176826,-0.10315339549678737,15,11,False,0.13395665927359235,23006.984,20675.04426
S-C_weinstein,MRK,2021-10-01,2021-10-04,72.33083619494585,299,2021-11-29,65.03265482287581,stop_10pct,-2223.2279140632672,-0.10269640359640353,56,39,False,0.030236243229393445,21626.920022288807,19444.763792039867
S-C_weinstein,TTD,2021-11-12,2021-11-15,100.00990999999999,225,2021-12-03,89.91891008099999,stop_10pct,-2313.2089662932267,-0.10269640359640364,18,13,False,0.7171909779895491,22502.22975,20231.754768224997
S-C_weinstein,MTN,2021-09-24,2021-09-27,285.95838932368247,73,2021-12-15,257.10518784092295,stop_10pct,-2145.9273493744586,-0.10269640359640331,79,56,False,0.08938682976083046,20874.96242062882,18768.678712387376
S-C_weinstein,AATC,2021-04-30,2021-05-03,5.3161591114058355,24,2021-12-20,5.859986100917432,stage3_close_below_sma30,12.783620263182527,0.10009458227689905,231,161,False,0.39484555012678535,127.58781867374006,140.63966642201837
S-C_weinstein,CPIX,2021-12-03,2021-12-06,2.891159441642651,7336,2022-01-14,2.5955383887346897,stop_10pct,-2208.9264594164524,-0.1040437062937064,39,28,False,0.4479838021884861,21209.545663890487,19040.869619757683
S-C_weinstein,CARS,2021-11-26,2021-11-29,16.14025,1351,2022-01-24,14.473725,stop_10pct,-2292.8347552250016,-0.10504444054265161,56,38,False,0.0031851140217407092,21805.477750000002,19554.002475
S-C_weinstein,AMBA,2021-09-03,2021-09-07,138.40827,153,2022-01-28,124.442875557,stop_10pct,-2176.921575049222,-0.10269640359640364,143,100,False,0.018954535318820298,21176.46531,19039.759960221
S-C_weinstein,GPRE,2021-01-08,2021-01-11,17.914675,1247,2022-01-31,29.416275,stage3_close_below_sma30,14283.473505349994,0.6387403747919635,385,266,False,0.30248167698278583,22339.599725,36682.094925
S-C_weinstein,PPC,2021-08-13,2021-08-16,23.288910218499634,3,2022-02-18,20.773529438202242,stop_10pct,-7.678329659862285,-0.10978986606206254,186,130,False,0.09754318873000445,69.8667306554989,62.320588314606724
S-C_weinstein,QCOM,2021-11-05,2021-11-08,146.55222155284895,157,2022-03-14,131.7651023981665,stop_10pct,-2365.273527145455,-0.10269640359640353,126,86,False,0.0688837985669335,23008.698783797285,20687.12107651214
S-C_weinstein,BPMP,2021-12-23,2021-12-27,15.089706025064265,1438,2022-04-05,17.067225,delisted,2797.430619143546,0.12879101965653494,99,69,False,0.014112801543203046,21698.997264042413,24542.669550000002
S-C_weinstein,CERN,2021-12-17,2021-12-20,89.56732069841972,234,2022-06-08,94.68270000000001,delisted,1153.8842517263583,0.055000004905706446,170,117,False,0.026865107074247163,20958.753043430213,22155.751800000002
S-C_weinstein,RNDB,2022-04-01,2022-04-04,26.496074999999998,714,2022-10-10,26.922525,delisted,266.3444196000055,0.014064677174213447,189,130,False,0.26367091989643066,18918.197549999997,19222.68285
S-C_weinstein,NVCR,2023-01-06,2023-01-09,102.76265999999998,187,2023-01-09,92.39390760599998,stop_10pct,-1975.4509758203167,-0.10269640359640331,0,0,False,0.45461846977027265,19216.617419999995,17277.660722321998
S-C_weinstein,CYTK,2021-07-23,2021-07-26,29.179149999999996,734,2023-02-06,44.955,stage3_close_below_sma30,11525.059433900005,0.5375766538840177,560,386,False,0.23318560613837347,21417.496099999997,32996.97
S-C_weinstein,MSGM,2023-02-03,2023-02-06,15.849525,1226,2023-02-07,14.228911068750001,stop_10pct,-2023.748842332785,-0.10404370629370618,1,1,False,1.727418965264528,19431.51765,17444.644970287503
S-C_weinstein,JANX,2023-01-13,2023-01-17,20.741725,935,2023-02-09,18.62088361875,stop_10pct,-2019.7907305272856,-0.10404370629370652,23,17,False,0.17021015527396055,19393.512875,17410.52618353125
S-C_weinstein,LUNR,2023-02-17,2023-02-21,40.099999999999994,477,2023-02-21,35.999775,stop_10pct,-1992.1069176749988,-0.1040437062937063,0,0,False,3.293515400315755,19127.699999999997,17171.892675
S-C_weinstein,TGNA,2023-02-24,2023-02-27,15.302406260869562,1219,2023-03-06,15.526878631578947,stage3_close_below_sma30,236.05092161084758,0.01264177887339435,7,5,False,0.04245326751767475,18653.633231999996,18927.265051894738
S-C_weinstein,STGW,2023-03-03,2023-03-06,8.05805,2346,2023-03-09,7.234114387500001,stop_10pct,-1968.8283645780757,-0.1040437062937063,3,3,False,0.21347205000205793,18904.1853,16971.232353075004
S-C_weinstein,NATI,2023-01-13,2023-01-17,53.576049813989236,362,2023-03-13,48.17022638775772,stop_10pct,-1993.7402322808412,-0.10269640359640364,55,38,False,0.4079522963063771,19394.530032664105,17437.621952368296
S-C_weinstein,SNEX,2023-02-10,2023-02-13,20.479459,928,2023-03-13,18.385434317250002,stop_10pct,-1979.3215265904073,-0.1040437062937063,28,19,False,0.1245371521264218,19004.937952,17061.683046408
