label,ticker,month_end,cluster
launch_300,SYM,2022-05-31,2
launch_300,TDW,2022-05-31,2
launch_300,TMDX,2022-05-31,2
launch_300,VITL,2022-05-31,1
launch_300,VRT,2022-05-31,1
launch_300,WING,2022-05-31,2
launch_300,ALPN,2022-06-30,2
launch_300,AMSC,2022-06-30,1
launch_300,ANF,2022-06-30,1
launch_300,BLBD,2022-06-30,1
launch_300,CECO,2022-06-30,2
launch_300,COIN,2022-06-30,1
launch_300,CRS,2022-06-30,2
launch_300,CVNA,2022-06-30,1
launch_300,DYN,2022-06-30,1
launch_300,ELF,2022-06-30,2
launch_300,FTAI,2022-06-30,2
launch_300,GE,2022-06-30,2
launch_300,IESC,2022-06-30,1
launch_300,ISEE,2022-06-30,1
launch_300,MOD,2022-06-30,2
launch_300,MSTR,2022-06-30,1
launch_300,NUVL,2022-06-30,1
launch_300,NVDA,2022-06-30,2
launch_300,POWL,2022-06-30,2
launch_300,PTGX,2022-06-30,1
launch_300,RCL,2022-06-30,2
launch_300,RETA,2022-06-30,1
launch_300,RXDX,2022-06-30,2
launch_300,RXST,2022-06-30,2
launch_300,SMCI,2022-06-30,2
launch_300,STRL,2022-06-30,2
launch_300,TDW,2022-06-30,2
launch_300,TMDX,2022-06-30,2
launch_300,VITL,2022-06-30,1
launch_300,VRT,2022-06-30,1
launch_300,WFRD,2022-06-30,2
launch_300,WING,2022-06-30,2
launch_300,ANF,2022-07-31,1
launch_300,CRS,2022-07-31,2
launch_300,CVNA,2022-07-31,1
launch_300,DYN,2022-07-31,1
launch_300,ELF,2022-07-31,2
launch_300,FTAI,2022-07-31,2
launch_300,HOV,2022-07-31,1
launch_300,IESC,2022-07-31,2
launch_300,MDGL,2022-07-31,2
launch_300,MOD,2022-07-31,2
launch_300,MSTR,2022-07-31,1
launch_300,NUVL,2022-07-31,1
launch_300,NVDA,2022-07-31,2
launch_300,RCL,2022-07-31,2
launch_300,RETA,2022-07-31,1
launch_300,RXDX,2022-07-31,2
launch_300,SMCI,2022-07-31,2
launch_300,STRL,2022-07-31,2
launch_300,TDW,2022-07-31,2
launch_300,VRT,2022-07-31,1
launch_300,WFRD,2022-07-31,2
launch_300,ZETA,2022-07-31,1
launch_300,ANF,2022-08-31,1
launch_300,CRS,2022-08-31,2
launch_300,CVNA,2022-08-31,1
launch_300,DYN,2022-08-31,1
launch_300,FTAI,2022-08-31,2
launch_300,HOV,2022-08-31,1
launch_300,IDYA,2022-08-31,1
launch_300,IMGN,2022-08-31,2
launch_300,IMVT,2022-08-31,1
launch_300,ISEE,2022-08-31,1
launch_300,MOD,2022-08-31,2
launch_300,MSTR,2022-08-31,1
launch_300,NUVL,2022-08-31,1
launch_300,NVDA,2022-08-31,2
launch_300,PLTR,2022-08-31,2
launch_300,PTGX,2022-08-31,1
launch_300,RCL,2022-08-31,1
launch_300,RETA,2022-08-31,1
launch_300,RXST,2022-08-31,2
launch_300,SMCI,2022-08-31,2
launch_300,STRL,2022-08-31,2
launch_300,TDW,2022-08-31,2
launch_300,VRT,2022-08-31,1
launch_300,ALPN,2022-09-30,1
launch_300,ANF,2022-09-30,1
launch_300,APP,2022-09-30,1
launch_300,AVGO,2022-09-30,2
launch_300,BVH,2022-09-30,1
launch_300,CRS,2022-09-30,2
launch_300,CVNA,2022-09-30,1
launch_300,FICO,2022-09-30,2
launch_300,FIX,2022-09-30,2
launch_300,FTAI,2022-09-30,2
launch_300,GE,2022-09-30,2
launch_300,HOV,2022-09-30,1
launch_300,IMVT,2022-09-30,1
launch_300,META,2022-09-30,2
launch_300,MHO,2022-09-30,2
launch_300,MOD,2022-09-30,2
launch_300,MSTR,2022-09-30,1
launch_300,NUVL,2022-09-30,2
launch_300,NVDA,2022-09-30,2
launch_300,PCVX,2022-09-30,2
launch_300,PETQ,2022-09-30,1
launch_300,PLTR,2022-09-30,2
launch_300,PTGX,2022-09-30,1
launch_300,RCL,2022-09-30,2
launch_300,RETA,2022-09-30,1
launch_300,ROOT,2022-09-30,1
launch_300,RXST,2022-09-30,1
launch_300,SKYW,2022-09-30,1
launch_300,SMCI,2022-09-30,2
launch_300,STRL,2022-09-30,2
launch_300,TPC,2022-09-30,1
launch_300,VRT,2022-09-30,1
launch_300,VST,2022-09-30,2
launch_300,ZETA,2022-09-30,1
launch_300,ANF,2022-10-31,1
launch_300,APP,2022-10-31,1
launch_300,BLBD,2022-10-31,1
launch_300,CRS,2022-10-31,2
launch_300,CVNA,2022-10-31,1
launch_300,FICO,2022-10-31,2
launch_300,FTAI,2022-10-31,2
launch_300,HOV,2022-10-31,1
launch_300,IMGN,2022-10-31,2
launch_300,META,2022-10-31,2
launch_300,MOD,2022-10-31,2
launch_300,MSTR,2022-10-31,2
launch_300,NVDA,2022-10-31,2
launch_300,PLTR,2022-10-31,2
launch_300,PTGX,2022-10-31,1
launch_300,RETA,2022-10-31,1
launch_300,ROOT,2022-10-31,1
launch_300,SFM,2022-10-31,2
launch_300,SKYW,2022-10-31,1
launch_300,SMCI,2022-10-31,2
launch_300,STRL,2022-10-31,2
launch_300,TGTX,2022-10-31,1
launch_300,VRT,2022-10-31,2
launch_300,VST,2022-10-31,2
launch_300,XPO,2022-10-31,2
launch_300,ACLX,2022-11-30,2
launch_300,AFRM,2022-11-30,1
launch_300,AGX,2022-11-30,2
launch_300,ANF,2022-11-30,1
launch_300,APP,2022-11-30,1
launch_300,ASTS,2022-11-30,1
launch_300,COIN,2022-11-30,1
launch_300,CRS,2022-11-30,2
launch_300,CVNA,2022-11-30,1
launch_300,DUOL,2022-11-30,2
launch_300,FTAI,2022-11-30,2
launch_300,HIMS,2022-11-30,2
launch_300,HOV,2022-11-30,1
launch_300,IDCC,2022-11-30,2
launch_300,IMGN,2022-11-30,2
launch_300,INSM,2022-11-30,2
launch_300,IONQ,2022-11-30,1
launch_300,MARA,2022-11-30,1
launch_300,MDGL,2022-11-30,2
launch_300,META,2022-11-30,2
launch_300,MOD,2022-11-30,2
launch_300,MSTR,2022-11-30,1
launch_300,NTRA,2022-11-30,2
launch_300,NVDA,2022-11-30,2
launch_300,PLTR,2022-11-30,2
launch_300,PTGX,2022-11-30,1
launch_300,RCL,2022-11-30,2
launch_300,RDNT,2022-11-30,2
launch_300,RETA,2022-11-30,1
launch_300,ROOT,2022-11-30,1
launch_300,RXDX,2022-11-30,2
launch_300,SFM,2022-11-30,2
launch_300,SKYW,2022-11-30,1
launch_300,SRRK,2022-11-30,1
launch_300,STRL,2022-11-30,2
launch_300,UPST,2022-11-30,1
launch_300,VRT,2022-11-30,2
launch_300,VST,2022-11-30,2
launch_300,AFRM,2022-12-31,1
launch_300,ALPN,2022-12-31,1
launch_300,ANF,2022-12-31,2
launch_300,APP,2022-12-31,1
launch_300,AVGO,2022-12-31,2
launch_300,CBAY,2022-12-31,2
launch_300,COIN,2022-12-31,1
launch_300,CRDO,2022-12-31,2
launch_300,CRS,2022-12-31,2
launch_300,DUOL,2022-12-31,2
launch_300,EAT,2022-12-31,2
launch_300,FTAI,2022-12-31,2
launch_300,HOOD,2022-12-31,1
launch_300,IDCC,2022-12-31,2
launch_300,IESC,2022-12-31,2
launch_300,JANX,2022-12-31,1
launch_300,META,2022-12-31,2
launch_300,MOD,2022-12-31,2
launch_300,MSTR,2022-12-31,1
launch_300,NVDA,2022-12-31,2
launch_300,PAY,2022-12-31,1
launch_300,PLTR,2022-12-31,1
launch_300,POWL,2022-12-31,2
launch_300,RCL,2022-12-31,2
launch_300,RETA,2022-12-31,2
launch_300,SKYW,2022-12-31,1
launch_300,SRRK,2022-12-31,1
launch_300,STRL,2022-12-31,2
launch_300,UPST,2022-12-31,1
launch_300,USLM,2022-12-31,2
launch_300,VKTX,2022-12-31,2
launch_300,VRT,2022-12-31,2
launch_300,VST,2022-12-31,2
launch_300,ANF,2023-01-31,2
launch_300,APP,2023-01-31,1
launch_300,COIN,2023-01-31,1
launch_300,CRDO,2023-01-31,2
launch_300,CRS,2023-01-31,2
launch_300,CVNA,2023-01-31,1
launch_300,EAT,2023-01-31,2
launch_300,FTAI,2023-01-31,2
launch_300,HIMS,2023-01-31,2
launch_300,HOOD,2023-01-31,1
launch_300,META,2023-01-31,2
launch_300,MOD,2023-01-31,2
launch_300,MSTR,2023-01-31,2
launch_300,NTRA,2023-01-31,2
launch_300,NVDA,2023-01-31,2
launch_300,OKLO,2023-01-31,2
launch_300,PLTR,2023-01-31,2
launch_300,POWL,2023-01-31,2
launch_300,RCL,2023-01-31,2
launch_300,SFM,2023-01-31,2
launch_300,SKYW,2023-01-31,1
launch_300,VERA,2023-01-31,1
launch_300,VERX,2023-01-31,2
launch_300,VRT,2023-01-31,2
launch_300,VST,2023-01-31,2
launch_300,AFRM,2023-02-28,1
launch_300,AMSC,2023-02-28,1
launch_300,APP,2023-02-28,1
launch_300,ASTS,2023-02-28,1
launch_300,CBAY,2023-02-28,2
launch_300,CRDO,2023-02-28,1
launch_300,CRS,2023-02-28,2
launch_300,CVNA,2023-02-28,1
launch_300,EAT,2023-02-28,2
launch_300,FTAI,2023-02-28,2
launch_300,HIMS,2023-02-28,2
launch_300,HOOD,2023-02-28,2
launch_300,IESC,2023-02-28,2
launch_300,INOD,2023-02-28,2
launch_300,INSM,2023-02-28,2
launch_300,MSTR,2023-02-28,2
launch_300,NVDA,2023-02-28,2
launch_300,PLTR,2023-02-28,2
launch_300,RETA,2023-02-28,2
launch_300,ROOT,2023-02-28,1
launch_300,SEI,2023-02-28,2
launch_300,SFM,2023-02-28,2
launch_300,SKYW,2023-02-28,1
launch_300,SMCI,2023-02-28,2
launch_300,SRRK,2023-02-28,1
launch_300,VERA,2023-02-28,1
launch_300,VRT,2023-02-28,2
launch_300,VST,2023-02-28,2
launch_300,AFRM,2023-03-31,1
launch_300,APEI,2023-03-31,1
launch_300,APP,2023-03-31,1
launch_300,ARIS2,2023-03-31,1
launch_300,ASTS,2023-03-31,1
launch_300,CORT,2023-03-31,2
launch_300,CRDO,2023-03-31,1
launch_300,CRS,2023-03-31,2
launch_300,CVNA,2023-03-31,1
launch_300,FTAI,2023-03-31,2
launch_300,HOOD,2023-03-31,2
launch_300,INSM,2023-03-31,2
launch_300,LMB,2023-03-31,2
launch_300,MSTR,2023-03-31,2
launch_300,PLTR,2023-03-31,2
launch_300,POWL,2023-03-31,2
launch_300,SFM,2023-03-31,2
launch_300,SRRK,2023-03-31,1
launch_300,TARS,2023-03-31,1
launch_300,VRT,2023-03-31,2
launch_300,VST,2023-03-31,2
launch_300,AFRM,2023-04-30,1
launch_300,APEI,2023-04-30,1
launch_300,APP,2023-04-30,1
launch_300,ASTS,2023-04-30,1
launch_300,CRDO,2023-04-30,1
launch_300,CVNA,2023-04-30,1
launch_300,GEO,2023-04-30,2
launch_300,HOOD,2023-04-30,1
launch_300,IESC,2023-04-30,2
launch_300,IMGN,2023-04-30,2
launch_300,INOD,2023-04-30,2
launch_300,IONQ,2023-04-30,1
launch_300,LMB,2023-04-30,2
launch_300,MSTR,2023-04-30,2
launch_300,PLTR,2023-04-30,2
launch_300,POWL,2023-04-30,2
launch_300,SFM,2023-04-30,2
launch_300,SRRK,2023-04-30,1
launch_300,STRL,2023-04-30,2
launch_300,TPC,2023-04-30,1
launch_300,VRT,2023-04-30,2
launch_300,VST,2023-04-30,2
launch_300,AD,2023-05-31,1
launch_300,AGX,2023-05-31,2
launch_300,ALPN,2023-05-31,2
launch_300,APP,2023-05-31,2
launch_300,ASTS,2023-05-31,1
launch_300,CRDO,2023-05-31,1
launch_300,CRS,2023-05-31,2
launch_300,CVNA,2023-05-31,1
launch_300,EAT,2023-05-31,2
launch_300,FTAI,2023-05-31,2
launch_300,GRPN,2023-05-31,1
launch_300,HIMS,2023-05-31,2
launch_300,HOOD,2023-05-31,2
launch_300,IESC,2023-05-31,2
launch_300,LBPH,2023-05-31,2
launch_300,LEU,2023-05-31,1
launch_300,LMB,2023-05-31,2
launch_300,ML,2023-05-31,1
launch_300,MSTR,2023-05-31,2
launch_300,NRG,2023-05-31,2
launch_300,OKLO,2023-05-31,2
launch_300,PLTR,2023-05-31,2
launch_300,REVG,2023-05-31,1
launch_300,SEI,2023-05-31,1
launch_300,SFM,2023-05-31,2
launch_300,SMR,2023-05-31,1
launch_300,SRRK,2023-05-31,1
launch_300,STRL,2023-05-31,2
launch_300,TDS,2023-05-31,1
launch_300,TPC,2023-05-31,1
launch_300,VRT,2023-05-31,2
launch_300,VST,2023-05-31,2
launch_300,WGS,2023-05-31,1
launch_300,AAOI,2023-06-30,1
launch_300,AFRM,2023-06-30,1
launch_300,AGX,2023-06-30,2
launch_300,ALPN,2023-06-30,2
launch_300,AMSC,2023-06-30,1
launch_300,APP,2023-06-30,2
launch_300,AXON,2023-06-30,2
launch_300,COIN,2023-06-30,2
launch_300,CRDO,2023-06-30,2
launch_300,CRS,2023-06-30,2
launch_300,CVNA,2023-06-30,1
launch_300,EAT,2023-06-30,2
launch_300,GRND,2023-06-30,1
launch_300,GRPN,2023-06-30,1
launch_300,HIMS,2023-06-30,2
launch_300,HOOD,2023-06-30,2
launch_300,IESC,2023-06-30,2
launch_300,INOD,2023-06-30,2
launch_300,INSM,2023-06-30,2
launch_300,LBPH,2023-06-30,2
launch_300,LEU,2023-06-30,2
launch_300,LMB,2023-06-30,2
launch_300,MSTR,2023-06-30,2
launch_300,NRG,2023-06-30,2
launch_300,OKLO,2023-06-30,2
launch_300,PLTR,2023-06-30,2
launch_300,REVG,2023-06-30,2
launch_300,RKLB,2023-06-30,2
launch_300,ROOT,2023-06-30,1
launch_300,SFM,2023-06-30,2
launch_300,SMR,2023-06-30,1
launch_300,SRRK,2023-06-30,1
launch_300,STRL,2023-06-30,2
launch_300,TDS,2023-06-30,1
launch_300,TPC,2023-06-30,1
launch_300,VRNA,2023-06-30,2
launch_300,VRT,2023-06-30,2
launch_300,VST,2023-06-30,2
launch_300,WGS,2023-06-30,1
launch_300,AD,2023-07-31,1
launch_300,AGX,2023-07-31,2
launch_300,ALPN,2023-07-31,2
launch_300,AMSC,2023-07-31,2
launch_300,APP,2023-07-31,2
launch_300,AXON,2023-07-31,2
launch_300,CRDO,2023-07-31,2
launch_300,CRS,2023-07-31,2
launch_300,CVNA,2023-07-31,2
launch_300,EAT,2023-07-31,2
launch_300,FIX,2023-07-31,2
launch_300,FTAI,2023-07-31,2
launch_300,HIMS,2023-07-31,2
launch_300,HOOD,2023-07-31,2
launch_300,IESC,2023-07-31,2
launch_300,INOD,2023-07-31,2
launch_300,INSM,2023-07-31,2
launch_300,LEU,2023-07-31,2
launch_300,LMB,2023-07-31,2
launch_300,MSTR,2023-07-31,2
launch_300,NRG,2023-07-31,2
launch_300,OKLO,2023-07-31,2
launch_300,PLTR,2023-07-31,2
launch_300,REVG,2023-07-31,2
launch_300,RKLB,2023-07-31,2
launch_300,ROOT,2023-07-31,1
launch_300,RYTM,2023-07-31,1
launch_300,SMR,2023-07-31,1
launch_300,SRRK,2023-07-31,1
launch_300,STRL,2023-07-31,2
launch_300,TDS,2023-07-31,1
launch_300,TPC,2023-07-31,1
launch_300,VRNA,2023-07-31,2
launch_300,VRT,2023-07-31,2
launch_300,VST,2023-07-31,2
launch_300,AFRM,2023-08-31,2
launch_300,AGX,2023-08-31,2
launch_300,ALPN,2023-08-31,2
launch_300,AMSC,2023-08-31,2
launch_300,APP,2023-08-31,2
launch_300,CRDO,2023-08-31,2
launch_300,CVNA,2023-08-31,2
launch_300,EAT,2023-08-31,2
launch_300,FTAI,2023-08-31,2
launch_300,HIMS,2023-08-31,2
launch_300,HOOD,2023-08-31,2
launch_300,HRTG,2023-08-31,2
launch_300,IESC,2023-08-31,2
launch_300,INSM,2023-08-31,2
launch_300,KTOS,2023-08-31,2
launch_300,LEU,2023-08-31,2
launch_300,LQDA,2023-08-31,2
launch_300,MSTR,2023-08-31,2
launch_300,NRG,2023-08-31,2
launch_300,OKLO,2023-08-31,2
launch_300,OUST,2023-08-31,1
launch_300,PLTR,2023-08-31,2
launch_300,RBLX,2023-08-31,2
launch_300,REVG,2023-08-31,2
launch_300,RKLB,2023-08-31,2
launch_300,RNAM,2023-08-31,1
launch_300,ROOT,2023-08-31,1
launch_300,SMR,2023-08-31,1
launch_300,SRRK,2023-08-31,1
launch_300,TPB,2023-08-31,2
launch_300,TPC,2023-08-31,1
launch_300,VITL,2023-08-31,1
launch_300,VRNA,2023-08-31,2
launch_300,VST,2023-08-31,2
launch_300,WLDN,2023-08-31,2
launch_300,WWW,2023-08-31,1
launch_300,AGX,2023-09-30,2
launch_300,ALPN,2023-09-30,2
launch_300,AMSC,2023-09-30,1
launch_300,APP,2023-09-30,2
launch_300,AVGO,2023-09-30,2
launch_300,BE,2023-09-30,1
launch_300,CENX,2023-09-30,1
launch_300,COIN,2023-09-30,2
launch_300,CRDO,2023-09-30,2
launch_300,CVNA,2023-09-30,2
launch_300,EAT,2023-09-30,2
launch_300,ECHO,2023-09-30,1
launch_300,FIX,2023-09-30,2
launch_300,FTAI,2023-09-30,2
launch_300,HIMS,2023-09-30,1
launch_300,HIPO,2023-09-30,1
launch_300,HOOD,2023-09-30,2
launch_300,HWM,2023-09-30,2
launch_300,IDCC,2023-09-30,2
launch_300,IESC,2023-09-30,2
launch_300,INOD,2023-09-30,2
launch_300,INSM,2023-09-30,2
launch_300,IONQ,2023-09-30,2
launch_300,KTOS,2023-09-30,2
launch_300,KYMR,2023-09-30,1
launch_300,LEU,2023-09-30,2
launch_300,LMND,2023-09-30,1
launch_300,MSTR,2023-09-30,2
launch_300,NRG,2023-09-30,2
launch_300,NVDA,2023-09-30,2
launch_300,OKLO,2023-09-30,2
launch_300,OUST,2023-09-30,1
launch_300,PLTR,2023-09-30,2
launch_300,PRIM,2023-09-30,2
launch_300,QURE,2023-09-30,1
launch_300,RBLX,2023-09-30,2
launch_300,REVG,2023-09-30,2
launch_300,RNAM,2023-09-30,1
launch_300,RYTM,2023-09-30,2
launch_300,SEI,2023-09-30,2
launch_300,SEZL,2023-09-30,1
launch_300,SRRK,2023-09-30,1
launch_300,STRL,2023-09-30,2
launch_300,TGTX,2023-09-30,1
launch_300,TPB,2023-09-30,2
launch_300,TPC,2023-09-30,1
launch_300,TPR,2023-09-30,2
launch_300,TREE,2023-09-30,1
launch_300,TTMI,2023-09-30,2
launch_300,UI,2023-09-30,2
launch_300,VRNA,2023-09-30,2
launch_300,VRT,2023-09-30,2
launch_300,VST,2023-09-30,2
launch_300,AAOI,2023-10-31,1
launch_300,AFRM,2023-10-31,2
launch_300,AGX,2023-10-31,2
launch_300,AKRO,2023-10-31,1
launch_300,ALPN,2023-10-31,2
launch_300,AMSC,2023-10-31,1
launch_300,APP,2023-10-31,2
launch_300,AVGO,2023-10-31,2
launch_300,BE,2023-10-31,1
launch_300,CENX,2023-10-31,1
launch_300,CIEN,2023-10-31,2
launch_300,COHR,2023-10-31,1
launch_300,COIN,2023-10-31,2
launch_300,CRDO,2023-10-31,2
launch_300,CRS,2023-10-31,2
launch_300,CVNA,2023-10-31,1
launch_300,ECHO,2023-10-31,1
launch_300,FIX,2023-10-31,2
launch_300,FTAI,2023-10-31,2
launch_300,HARP,2023-10-31,1
launch_300,HIMS,2023-10-31,1
launch_300,HIPO,2023-10-31,1
launch_300,HOOD,2023-10-31,2
launch_300,HWM,2023-10-31,2
launch_300,IDCC,2023-10-31,2
launch_300,IESC,2023-10-31,2
launch_300,INOD,2023-10-31,2
launch_300,INSM,2023-10-31,2
launch_300,IONQ,2023-10-31,2
launch_300,KTOS,2023-10-31,2
launch_300,KYMR,2023-10-31,1
launch_300,LEU,2023-10-31,2
launch_300,LITE,2023-10-31,1
launch_300,LMND,2023-10-31,1
launch_300,MIR,2023-10-31,2
launch_300,ML,2023-10-31,1
launch_300,MRUS,2023-10-31,2
launch_300,MSTR,2023-10-31,2
launch_300,NET,2023-10-31,2
launch_300,NRG,2023-10-31,2
launch_300,NTRA,2023-10-31,2
launch_300,NVDA,2023-10-31,2
launch_300,OKLO,2023-10-31,2
launch_300,PAHC,2023-10-31,1
launch_300,PLTR,2023-10-31,2
launch_300,POWL,2023-10-31,2
launch_300,PRIM,2023-10-31,2
launch_300,PTGX,2023-10-31,1
launch_300,QURE,2023-10-31,1
launch_300,REVG,2023-10-31,2
launch_300,RNAM,2023-10-31,1
launch_300,RYTM,2023-10-31,2
launch_300,SEI,2023-10-31,2
launch_300,SMTC,2023-10-31,1
launch_300,STRL,2023-10-31,2
launch_300,TARS,2023-10-31,1
launch_300,TGTX,2023-10-31,1
launch_300,TPB,2023-10-31,2
launch_300,TPC,2023-10-31,1
launch_300,TPR,2023-10-31,2
launch_300,TREE,2023-10-31,1
launch_300,TTMI,2023-10-31,1
launch_300,TVTX,2023-10-31,1
launch_300,UI,2023-10-31,2
launch_300,VRNA,2023-10-31,2
launch_300,VRT,2023-10-31,2
launch_300,VST,2023-10-31,2
launch_300,WDC,2023-10-31,2
launch_300,AGX,2023-11-30,2
launch_300,ALPN,2023-11-30,2
launch_300,APP,2023-11-30,2
launch_300,AVGO,2023-11-30,2
launch_300,AXGN,2023-11-30,1
launch_300,BE,2023-11-30,1
launch_300,CIEN,2023-11-30,2
launch_300,COGT,2023-11-30,1
launch_300,COHR,2023-11-30,1
launch_300,CRDO,2023-11-30,2
launch_300,CRS,2023-11-30,2
launch_300,CVNA,2023-11-30,2
launch_300,EAT,2023-11-30,2
launch_300,ECHO,2023-11-30,1
launch_300,EWTX,2023-11-30,1
launch_300,FIX,2023-11-30,2
launch_300,FTAI,2023-11-30,2
launch_300,GH,2023-11-30,2
launch_300,HIMS,2023-11-30,2
launch_300,HOOD,2023-11-30,2
launch_300,HROW,2023-11-30,1
launch_300,IESC,2023-11-30,2
launch_300,INOD,2023-11-30,2
launch_300,INSM,2023-11-30,2
launch_300,IONQ,2023-11-30,2
launch_300,LEU,2023-11-30,2
launch_300,LITE,2023-11-30,1
launch_300,LMND,2023-11-30,1
launch_300,LQDA,2023-11-30,2
launch_300,MLYS,2023-11-30,1
launch_300,NTRA,2023-11-30,2
launch_300,OUST,2023-11-30,1
launch_300,PAHC,2023-11-30,1
launch_300,PLTR,2023-11-30,2
launch_300,PRIM,2023-11-30,2
launch_300,PTGX,2023-11-30,1
launch_300,QURE,2023-11-30,1
launch_300,REVG,2023-11-30,2
launch_300,RNAM,2023-11-30,1
launch_300,SEI,2023-11-30,2
launch_300,SMTC,2023-11-30,1
launch_300,SOFI,2023-11-30,2
launch_300,STRL,2023-11-30,2
launch_300,TARS,2023-11-30,1
launch_300,TPB,2023-11-30,2
launch_300,TPC,2023-11-30,1
launch_300,TTMI,2023-11-30,2
launch_300,TVTX,2023-11-30,1
launch_300,UI,2023-11-30,2
launch_300,VRNA,2023-11-30,1
launch_300,VRT,2023-11-30,2
launch_300,VST,2023-11-30,2
launch_300,WDC,2023-11-30,2
launch_300,AGX,2023-12-31,2
launch_300,APP,2023-12-31,2
launch_300,ASTS,2023-12-31,1
launch_300,AXGN,2023-12-31,1
launch_300,BE,2023-12-31,1
launch_300,CELC,2023-12-31,2
launch_300,CIEN,2023-12-31,2
launch_300,COGT,2023-12-31,1
launch_300,COHR,2023-12-31,2
launch_300,CRDO,2023-12-31,2
launch_300,CRS,2023-12-31,2
launch_300,CVNA,2023-12-31,2
launch_300,ECHO,2023-12-31,1
launch_300,FIX,2023-12-31,2
launch_300,FTAI,2023-12-31,2
launch_300,HOOD,2023-12-31,2
launch_300,HROW,2023-12-31,1
launch_300,HRTG,2023-12-31,2
launch_300,IESC,2023-12-31,2
launch_300,INOD,2023-12-31,1
launch_300,INSM,2023-12-31,2
launch_300,LEU,2023-12-31,2
launch_300,LITE,2023-12-31,2
launch_300,LMND,2023-12-31,1
launch_300,MLYS,2023-12-31,1
launch_300,OKLO,2023-12-31,2
launch_300,PLTR,2023-12-31,2
launch_300,PRAX,2023-12-31,1
launch_300,REVG,2023-12-31,2
launch_300,RKLB,2023-12-31,1
launch_300,RNAM,2023-12-31,1
launch_300,ROOT,2023-12-31,1
launch_300,SEI,2023-12-31,1
launch_300,SEZL,2023-12-31,1
launch_300,STOK,2023-12-31,1
launch_300,TARS,2023-12-31,2
launch_300,TERN,2023-12-31,1
launch_300,TPB,2023-12-31,2
launch_300,TPC,2023-12-31,2
launch_300,TTMI,2023-12-31,2
launch_300,TVTX,2023-12-31,1
launch_300,UI,2023-12-31,2
launch_300,VRNA,2023-12-31,2
launch_300,VST,2023-12-31,2
launch_300,WDC,2023-12-31,2
launch_300,AGX,2024-01-31,2
launch_300,APLD,2024-01-31,1
launch_300,APP,2024-01-31,2
launch_300,ARQT,2024-01-31,1
launch_300,ATRO,2024-01-31,2
launch_300,BE,2024-01-31,1
launch_300,CELC,2024-01-31,2
launch_300,CENX,2024-01-31,2
launch_300,CIEN,2024-01-31,2
launch_300,COHR,2024-01-31,2
launch_300,CRDO,2024-01-31,2
launch_300,CRS,2024-01-31,2
launch_300,CVNA,2024-01-31,2
launch_300,DAVE,2024-01-31,2
launch_300,DXPE,2024-01-31,2
launch_300,ECHO,2024-01-31,1
launch_300,FIX,2024-01-31,2
launch_300,FTAI,2024-01-31,2
launch_300,GH,2024-01-31,1
launch_300,HOOD,2024-01-31,2
launch_300,HROW,2024-01-31,1
launch_300,HRTG,2024-01-31,1
launch_300,HUT,2024-01-31,1
launch_300,IESC,2024-01-31,2
launch_300,INOD,2024-01-31,2
launch_300,INSM,2024-01-31,2
launch_300,KTOS,2024-01-31,2
launch_300,LEU,2024-01-31,2
launch_300,LITE,2024-01-31,2
launch_300,LMND,2024-01-31,1
launch_300,MU,2024-01-31,2
launch_300,OKLO,2024-01-31,2
launch_300,PLTR,2024-01-31,2
launch_300,PRAX,2024-01-31,1
launch_300,PRIM,2024-01-31,2
launch_300,QURE,2024-01-31,1
launch_300,RNAM,2024-01-31,1
launch_300,SEI,2024-01-31,1
launch_300,SEZL,2024-01-31,1
launch_300,SMTC,2024-01-31,1
launch_300,STRL,2024-01-31,2
launch_300,STX,2024-01-31,2
launch_300,TERN,2024-01-31,1
launch_300,TPB,2024-01-31,2
launch_300,TPC,2024-01-31,1
launch_300,TTMI,2024-01-31,2
launch_300,UI,2024-01-31,2
launch_300,VICR,2024-01-31,1
launch_300,VRNA,2024-01-31,2
launch_300,WDC,2024-01-31,2
launch_300,AAOI,2024-02-29,2
launch_300,AGX,2024-02-29,2
launch_300,APEI,2024-02-29,1
launch_300,APP,2024-02-29,2
launch_300,ATRO,2024-02-29,2
launch_300,BE,2024-02-29,1
launch_300,CELC,2024-02-29,2
launch_300,CENX,2024-02-29,2
launch_300,CIEN,2024-02-29,2
launch_300,COGT,2024-02-29,1
launch_300,COHR,2024-02-29,2
launch_300,CRDO,2024-02-29,2
launch_300,CRS,2024-02-29,2
launch_300,CVNA,2024-02-29,2
launch_300,DAVE,2024-02-29,2
launch_300,ECHO,2024-02-29,1
launch_300,FIX,2024-02-29,2
launch_300,FTAI,2024-02-29,2
launch_300,GH,2024-02-29,1
launch_300,GLW,2024-02-29,2
launch_300,HOOD,2024-02-29,2
launch_300,HROW,2024-02-29,1
launch_300,HRTG,2024-02-29,2
launch_300,HUT,2024-02-29,1
launch_300,IESC,2024-02-29,2
launch_300,INOD,2024-02-29,1
launch_300,INSM,2024-02-29,2
launch_300,KOD,2024-02-29,1
launch_300,KTOS,2024-02-29,2
launch_300,LASR,2024-02-29,1
launch_300,LEU,2024-02-29,2
launch_300,LITE,2024-02-29,2
launch_300,MU,2024-02-29,2
launch_300,MUX,2024-02-29,1
launch_300,NEM,2024-02-29,1
launch_300,OKLO,2024-02-29,2
launch_300,PAHC,2024-02-29,1
launch_300,PLTR,2024-02-29,2
launch_300,PRAX,2024-02-29,1
launch_300,SEI,2024-02-29,1
