lag,bucket_type,bucket,label,cell,rows,row_share,pool_share_of_all,events,rate,base,coverage,lift,ci_low,ci_high,sufficient,window,members,unconfirmed
6,drawdown,20-30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_50,decile 10,9949,0.10032166661624871,0.033423479414778356,925,0.0929741682581164,0.07851085498784927,0.33316311961433154,1.1842205548838507,1.1135272195906163,1.2589158374648746,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_50,deciles 8-10,29767,0.3001583124098779,0.10000167974064804,2543,0.08543017435415057,0.07851085498784927,0.33316311961433154,1.0881320088460655,1.0483652247351445,1.1292615017448902,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_100,decile 10,9949,0.10032166661624871,0.033423479414778356,175,0.01758970750829229,0.010466769519315123,0.33316311961433154,1.6805287893110352,1.4509384992222587,1.945697199969015,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,win_100,deciles 8-10,29767,0.3001583124098779,0.10000167974064804,396,0.013303322471192931,0.010466769519315123,0.33316311961433154,1.2710055807231928,1.1525206350723214,1.4014905139141245,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,launch_300,decile 10,9949,0.10032166661624871,0.033423479414778356,53,0.005327168559654236,0.0026318177693075598,0.33316311961433154,2.0241403572010355,1.5484804159519536,2.6448915884957565,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,0-12,launch_300,deciles 8-10,29767,0.3001583124098779,0.10000167974064804,123,0.00413209258574932,0.0026318177693075598,0.33316311961433154,1.5700526966335089,1.316424784848107,1.87230400144733,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_50,decile 10,458,0.10024075289997811,0.013499572611784125,26,0.056768558951965066,0.03961479536003502,0.13467150057476346,1.4330140654780574,0.9852792545899692,2.0668746051629374,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_50,deciles 8-10,1371,0.3000656598818122,0.04041029268724025,65,0.04741064916119621,0.03961479536003502,0.13467150057476346,1.196791469709975,0.9433557037748995,1.5140712929600149,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_100,decile 10,458,0.10024075289997811,0.013499572611784125,5,0.010917030567685589,0.005471656817684395,0.13467150057476346,1.9951965065502182,0.8538305501171968,4.62351449221223,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,win_100,deciles 8-10,1371,0.3000656598818122,0.04041029268724025,10,0.007293946024799417,0.005471656817684395,0.13467150057476346,1.3330415754923413,0.7249579837871618,2.4443274614533017,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,launch_300,decile 10,458,0.10024075289997811,0.013499572611784125,3,0.006550218340611353,0.0006565988181221273,0.13467150057476346,9.975982532751091,3.3964647974480617,29.057403489994304,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,13-24,launch_300,deciles 8-10,1371,0.3000656598818122,0.04041029268724025,3,0.002188183807439825,0.0006565988181221273,0.13467150057476346,3.3326039387308537,1.1338017409572847,9.768213018191698,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,mst,>24,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_50,decile 10,9299,0.10029877147757056,0.023635776722102337,917,0.0986127540595763,0.07889939922125268,0.2356537011760699,1.2498543085612437,1.1751391083028724,1.3287709707938942,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_50,deciles 8-10,27826,0.3001305102844261,0.07072686558438752,2459,0.08837058865808955,0.07889939922125268,0.2356537011760699,1.1200413378342389,1.0784902287062126,1.1630327310213775,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_100,decile 10,9299,0.10029877147757056,0.023635776722102337,185,0.019894612323905797,0.010807545867354093,0.2356537011760699,1.8408075772318144,1.5959581679753991,2.122344650246896,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,win_100,deciles 8-10,27826,0.3001305102844261,0.07072686558438752,412,0.014806296269675842,0.010807545867354093,0.2356537011760699,1.3699961537429703,1.2447514320540989,1.507634647972788,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,launch_300,decile 10,9299,0.10029877147757056,0.023635776722102337,55,0.005914614474674697,0.0026964934798787655,0.2356537011760699,2.193446607162061,1.686325861782841,2.8518932291961985,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,all,ALL,launch_300,deciles 8-10,27826,0.3001305102844261,0.07072686558438752,107,0.0038453245166391145,0.0026964934798787655,0.2356537011760699,1.426046287644649,1.1805869146558168,1.7223020877270903,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_50,decile 10,9146,0.10029608509705011,0.030073556248993,875,0.09567023835556528,0.07727821033008005,0.29984775796475743,1.2379975926839788,1.1621738229792928,1.3182146665270682,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_50,deciles 8-10,27369,0.3001315933764667,0.0899937853683238,2369,0.08655778435456173,0.07727821033008005,0.29984775796475743,1.1200800844745968,1.0777196553569195,1.163942147499267,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_100,decile 10,9146,0.10029608509705011,0.030073556248993,177,0.019352722501640062,0.010691961837920825,0.29984775796475743,1.8100253999226228,1.5642205858005116,2.0935771498247386,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,win_100,deciles 8-10,27369,0.3001315933764667,0.0899937853683238,399,0.014578537761701194,0.010691961837920825,0.29984775796475743,1.3635044702456738,1.2369229538966064,1.5028288749080196,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,launch_300,decile 10,9146,0.10029608509705011,0.030073556248993,53,0.005794883008965668,0.002686698102862156,0.29984775796475743,2.156879108520732,1.6501053979181362,2.8181074680457967,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,0-10,launch_300,deciles 8-10,27369,0.3001315933764667,0.0899937853683238,105,0.003836457305710841,0.002686698102862156,0.29984775796475743,1.4279450681949861,1.1800489832817627,1.727674861809781,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_50,decile 10,153,0.10045961917268549,0.003932757557063541,42,0.27450980392156865,0.17596848325673015,0.039147645486325315,1.5599941469124965,1.1932438927988152,1.9895152618973695,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_50,deciles 8-10,457,0.3000656598818122,0.011746864075673453,90,0.19693654266958424,0.17596848325673015,0.039147645486325315,1.1191580391260327,0.926679287922952,1.3403494434599716,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_100,decile 10,153,0.10045961917268549,0.003932757557063541,8,0.05228758169934641,0.01772816808929744,0.039147645486325315,2.9494069232631324,1.5077727891489077,5.628129048653084,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,win_100,deciles 8-10,457,0.3000656598818122,0.011746864075673453,13,0.028446389496717725,0.01772816808929744,0.039147645486325315,1.6045870816111516,0.9419052342646849,2.7107160659865155,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,launch_300,decile 10,153,0.10045961917268549,0.003932757557063541,2,0.013071895424836602,0.003282994090610637,0.039147645486325315,3.981699346405229,1.0941645633316837,14.13464287240176,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,10-20,launch_300,deciles 8-10,457,0.3000656598818122,0.011746864075673453,2,0.00437636761487965,0.003282994090610637,0.039147645486325315,1.3330415754923413,0.3658183264030672,4.817110269129385,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,20-30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,drawdown,>30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_50,decile 10,8858,0.10029779091228189,0.029758285320746477,894,0.10092571686610974,0.08099233443164963,0.29669930962659363,1.2461144326106826,1.1707852452301688,1.325715431032057,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_50,deciles 8-10,26506,0.30012341904729556,0.08904641123410545,2403,0.09065871878065343,0.08099233443164963,0.29669930962659363,1.1193493732071813,1.0774009189188944,1.1627625679682925,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_100,decile 10,8858,0.10029779091228189,0.029758285320746477,180,0.020320614134116052,0.011141682801725603,0.29669930962659363,1.823837071628788,1.5781791252557262,2.1068202463601176,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,win_100,deciles 8-10,26506,0.30012341904729556,0.08904641123410545,404,0.015241832038029125,0.011141682801725603,0.29669930962659363,1.3680008944132298,1.2417893106586366,1.5068218484844564,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,launch_300,decile 10,8858,0.10029779091228189,0.029758285320746477,55,0.006209076540979905,0.0028307120939343503,0.29669930962659363,2.193468051478889,1.6863925105641873,2.8517776522266227,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,0-12,launch_300,deciles 8-10,26506,0.30012341904729556,0.08904641123410545,107,0.0040368218516562285,0.0028307120939343503,0.29669930962659363,1.4260799818908925,1.1806324972057778,1.7223051388205521,True,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_50,decile 10,441,0.10031847133757962,0.012998496772482094,23,0.05215419501133787,0.036851683348498636,0.12957231703363103,1.4152459337644523,0.9497911183866226,2.09059092329108,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_50,deciles 8-10,1320,0.3002729754322111,0.038907065169334155,56,0.04242424242424243,0.036851683348498636,0.12957231703363103,1.1512158623269735,0.8904282391985391,1.4840637551794882,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_100,decile 10,441,0.10031847133757962,0.012998496772482094,5,0.011337868480725623,0.004094631483166515,0.12957231703363103,2.768959435626102,1.185043116066299,6.4140504020800515,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,win_100,deciles 8-10,1320,0.3002729754322111,0.038907065169334155,8,0.006060606060606061,0.004094631483166515,0.12957231703363103,1.4801346801346802,0.7507769264119287,2.9095746569383967,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,launch_300,decile 10,441,0.10031847133757962,0.012998496772482094,0,0.0,0.0,0.12957231703363103,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,13-24,launch_300,deciles 8-10,1320,0.3002729754322111,0.038907065169334155,0,0.0,0.0,0.12957231703363103,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
12,mst,>24,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,build,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,all,ALL,win_50,decile 10,10002,0.10034511818291264,0.06065898877426632,1751,0.17506498700259948,0.15094907500300975,0.6045036357792212,1.159761906451622,1.1112526421478883,1.2099240404691616,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,all,ALL,win_50,deciles 8-10,29921,0.3001825915967736,0.18146146801787869,4809,0.1607232378596972,0.15094907500300975,0.6045036357792212,1.064751392855455,1.0374711482867713,1.092608693456158,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,all,ALL,win_100,decile 10,10002,0.10034511818291264,0.06065898877426632,569,0.05688862227554489,0.040290541353986915,0.6045036357792212,1.4119597395261985,1.3034578450254843,1.5289062978660248,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,all,ALL,win_100,deciles 8-10,29921,0.3001825915967736,0.18146146801787869,1381,0.046154874502857525,0.040290541353986915,0.6045036357792212,1.1455511132835725,1.0879760340750897,1.2060181965560797,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,all,ALL,launch_300,decile 10,8453,0.10035616763623412,0.060123048472563036,70,0.008281083638944753,0.005912382761486406,0.5990966961840748,1.4006338853580653,1.1095574314497751,1.767266932782171,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,all,ALL,launch_300,deciles 8-10,25286,0.3002018283271993,0.17984992353924392,164,0.006485802420311635,0.005912382761486406,0.5990966961840748,1.0969862206081307,0.9418526941987965,1.2774778748497868,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,win_50,decile 10,7655,0.10032896892488762,0.059982291315692556,1335,0.1743958197256695,0.1532130172086135,0.5978561522006566,1.1382571983959673,1.08384713685379,1.1947991137077403,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,win_50,deciles 8-10,22904,0.30018742054286424,0.17946889618479717,3694,0.16128187216206777,0.1532130172086135,0.5978561522006566,1.052664291197058,1.021947073310325,1.0841229640712637,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,win_100,decile 10,7655,0.10032896892488762,0.059982291315692556,430,0.056172436316133244,0.040590309178364065,0.5978561522006566,1.3838878651871651,1.262210477959777,1.5165339488169582,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,win_100,deciles 8-10,22904,0.30018742054286424,0.17946889618479717,1038,0.045319594830597276,0.040590309178364065,0.5978561522006566,1.116512678714802,1.052004640619381,1.1847775844522717,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,launch_300,decile 10,6106,0.10034016400177477,0.05909394446756414,49,0.008024893547330495,0.005373605245427506,0.5889360960833083,1.4933909695281427,1.130663715628535,1.9712442756583335,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,launch_300,deciles 8-10,18269,0.3002152728706884,0.17680761078904836,110,0.006021128687941322,0.005373605245427506,0.5889360960833083,1.1205007463219978,0.930193093824897,1.3494595748512666,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_50,decile 10,2187,0.10039478516342269,0.06289905090595341,377,0.17238225880201188,0.14349981637899376,0.6265171124532644,1.201271633315108,1.0949841230121697,1.3155654333089906,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_50,deciles 8-10,6539,0.30017443995593096,0.18806442335346563,1025,0.15675179691084265,0.14349981637899376,0.6265171124532644,1.0923484145571964,1.0323467547412652,1.1551588478447732,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_100,decile 10,2187,0.10039478516342269,0.06289905090595341,130,0.05944215820759031,0.0406720528828498,0.6265171124532644,1.4614988424313173,1.2363150006297734,1.7246685541051354,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_100,deciles 8-10,6539,0.30017443995593096,0.18806442335346563,322,0.049243003517357394,0.0406720528828498,0.6265171124532644,1.2107331700023853,1.0881691752523752,1.3463110259535132,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,launch_300,decile 10,2187,0.10039478516342269,0.06289905090595341,20,0.009144947416552356,0.007253029746603011,0.6265171124532644,1.2608451552036488,0.8172792271449866,1.941739116860721,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,launch_300,deciles 8-10,6539,0.30017443995593096,0.18806442335346563,47,0.007187643370545955,0.007253029746603011,0.6265171124532644,0.9909849568605891,0.7458619771496752,1.3158930593433291,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_50,decile 10,160,0.10043942247332077,0.06405124099279423,39,0.24375,0.14438166980539863,0.6377101681345076,1.6882336956521737,1.2726157067040773,2.1870767589931046,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_50,deciles 8-10,478,0.30006277463904585,0.19135308246597277,90,0.18828451882845187,0.14438166980539863,0.6377101681345076,1.3040749499727122,1.0789104364711886,1.5636640181677508,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_100,decile 10,160,0.10043942247332077,0.06405124099279423,9,0.05625,0.02071563088512241,0.6377101681345076,2.715340909090909,1.4420174686307023,4.993147324299813,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_100,deciles 8-10,478,0.30006277463904585,0.19135308246597277,21,0.043933054393305436,0.02071563088512241,0.6377101681345076,2.120768352985926,1.3956583055540228,3.196915043153814,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,launch_300,decile 10,160,0.10043942247332077,0.06405124099279423,1,0.00625,0.008160703075957313,0.6377101681345076,0.7658653846153847,0.1352986068611613,4.233579632759483,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,launch_300,deciles 8-10,478,0.30006277463904585,0.19135308246597277,7,0.014644351464435146,0.008160703075957313,0.6377101681345076,1.7944962986803992,0.8714244829877619,3.665887287551124,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_50,decile 10,9086,0.10034678505952775,0.060358858190562865,1576,0.1734536649790887,0.15069688335210832,0.6015026605461925,1.1510103004174839,1.1002654803360536,1.2035866352437976,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_50,deciles 8-10,27180,0.3001789145848519,0.1805584157626567,4338,0.15960264900662252,0.15069688335210832,0.6015026605461925,1.0590972119423703,1.0305244354200287,1.088308394901378,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_100,decile 10,9086,0.10034678505952775,0.060358858190562865,517,0.05690072639225181,0.0414706337110419,0.6015026605461925,1.3720727488449622,1.2616664028571336,1.4915099783833439,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_100,deciles 8-10,27180,0.3001789145848519,0.1805584157626567,1254,0.04613686534216335,0.0414706337110419,0.6015026605461925,1.1125189372227757,1.0539117625666976,1.1742192519865535,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,launch_300,decile 10,7537,0.1003595206391478,0.05970421185212177,55,0.0072973331564282875,0.00540612516644474,0.594903318308922,1.3498268966693705,1.0378944561368124,1.7546143150718603,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,launch_300,deciles 8-10,22545,0.30019973368841546,0.17858981772669302,126,0.005588822355289421,0.00540612516644474,0.594903318308922,1.0337944800055063,0.8687138589495523,1.230035580819762,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_50,decile 10,916,0.10032858707557503,0.06380607411535247,175,0.19104803493449782,0.15345016429353778,0.6359710225689608,1.2450168158115382,1.087651146737862,1.4191990312323444,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_50,deciles 8-10,2741,0.30021905805038335,0.1909306213429925,471,0.1718350966800438,0.15345016429353778,0.6359710225689608,1.1198104444602426,1.0307867968693727,1.2148200504482984,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_100,decile 10,916,0.10032858707557503,0.06380607411535247,52,0.056768558951965066,0.028587075575027383,0.6359710225689608,1.9858120430323412,1.5234701472845298,2.577655210885612,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_100,deciles 8-10,2741,0.30021905805038335,0.1909306213429925,127,0.04633345494345129,0.028587075575027383,0.6359710225689608,1.6207833089414188,1.36701402497511,1.9189723259349187,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,launch_300,decile 10,916,0.10032858707557503,0.06380607411535247,15,0.016375545851528384,0.010076670317634174,0.6359710225689608,1.6250949307005884,0.9872842118887315,2.663776435137031,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,launch_300,deciles 8-10,2741,0.30021905805038335,0.1909306213429925,38,0.013863553447646844,0.010076670317634174,0.6359710225689608,1.3758069888806053,1.0040171491069663,1.8826329801334933,False,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_50,decile 10,9923,0.10033265588821144,0.060179878584987474,1796,0.18099365111357452,0.152536374758597,0.5998035041755363,1.1865605918589177,1.1377104204672843,1.237029368724004,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_50,deciles 8-10,29684,0.30013852236074456,0.18002413745004214,4902,0.16513946907424876,0.152536374758597,0.5998035041755363,1.082623533800363,1.0552164661697905,1.1105987188473654,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_100,decile 10,9923,0.10033265588821144,0.060179878584987474,572,0.05764385770432329,0.04065681843459621,0.5998035041755363,1.417815262575299,1.309177189137722,1.5348741441132852,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_100,deciles 8-10,29684,0.30013852236074456,0.18002413745004214,1369,0.0461191214122086,0.04065681843459621,0.5998035041755363,1.1343514615242087,1.07709512301309,1.1944968566937364,True,holdout,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
