feature,direction,lag,bucket_type,bucket,label,decile,rows,row_share,events,rate,base,coverage,lift,ci_low,ci_high,sufficient,window
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,3,3717,0.09998117115420825,289,0.07775087436104386,0.07948462759232859,0.9556086777709233,0.9781875655230211,0.8752849466016438,1.0920592753106177,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,4,3716,0.09995427280307717,244,0.06566200215285253,0.07948462759232859,0.9556086777709233,0.8260968710783752,0.7314401105564227,0.9320397976434805,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,5,3714,0.09990047610081502,259,0.06973613354873452,0.07948462759232859,0.9556086777709233,0.8773537180850434,0.779791739343027,0.9861020119722269,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,6,3718,0.10000806950533932,260,0.06993006993006994,0.07948462759232859,0.9556086777709233,0.8797936412149611,0.7821467699917543,0.9886097685575721,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,7,3717,0.09998117115420825,235,0.06322302932472423,0.07948462759232859,0.9556086777709233,0.7954120342488233,0.7025433519055245,0.8996272084820914,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,8,3716,0.09995427280307717,279,0.07508073196986007,0.07948462759232859,0.9556086777709233,0.9445943730773224,0.8434306233751842,1.056799545444974,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,9,3716,0.09995427280307717,317,0.08530678148546825,0.07948462759232859,0.9556086777709233,1.0732488038190366,0.9655722491944074,1.191701059727742,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_50,10,3726,0.10022325631438793,354,0.09500805152979067,0.07948462759232859,0.9556086777709233,1.1953009582819045,1.0820404224119675,1.3190568956725486,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,1,3722,0.10011566290986362,123,0.03304674905964535,0.015251365091319902,0.9556086777709233,2.166805978466376,1.8206995869843172,2.576046834198036,True,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,2,3715,0.09992737445194609,58,0.015612382234185734,0.015251365091319902,0.9556086777709233,1.0236711363674127,0.7931785565384389,1.319778671301847,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,3,3717,0.09998117115420825,54,0.014527845036319613,0.015251365091319902,0.9556086777709233,0.9525603084925119,0.7312085967422036,1.239638538481773,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,4,3716,0.09995427280307717,43,0.011571582346609257,0.015251365091319902,0.9556086777709233,0.7587243684301452,0.5640385881164764,1.019554682675737,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,5,3714,0.09990047610081502,37,0.00996230479267636,0.015251365091319902,0.9556086777709233,0.653207416714866,0.4744753293631878,0.898337670957505,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,6,3718,0.10000806950533932,47,0.012641204948897257,0.015251365091319902,0.9556086777709233,0.8288572775752263,0.6242013746710368,1.0994773965636568,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,7,3717,0.09998117115420825,28,0.007532956685499058,0.015251365091319902,0.9556086777709233,0.49392015995908023,0.3420688929650034,0.7124449606945827,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,8,3716,0.09995427280307717,42,0.011302475780409042,0.015251365091319902,0.9556086777709233,0.7410796156759558,0.548986827298314,0.9993533812549044,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,9,3716,0.09995427280307717,45,0.012109795479009687,0.015251365091319902,0.9556086777709233,0.7940138739385241,0.5942316555179626,1.0598677397522405,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,win_100,10,3726,0.10022325631438793,90,0.024154589371980676,0.015251365091319902,0.9556086777709233,1.5837657303035724,1.2912444030729093,1.9405547904411007,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,1,3722,0.10011566290986362,33,0.008866200967221924,0.003927159265137047,0.9556086777709233,2.2576626942356812,1.60936913506003,3.1638394957130203,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,2,3715,0.09992737445194609,15,0.004037685060565276,0.003927159265137047,0.9556086777709233,1.0281439554564058,0.6234702641440137,1.6937264211288234,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,3,3717,0.09998117115420825,7,0.0018832391713747645,0.003927159265137047,0.9556086777709233,0.47954234708355903,0.2323683442424931,0.9886176534030353,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,4,3716,0.09995427280307717,11,0.002960172228202368,0.003927159265137047,0.9556086777709233,0.7537693351224619,0.42110470490356255,1.3478392901297387,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,5,3714,0.09990047610081502,7,0.001884760366182014,0.003927159265137047,0.9556086777709233,0.4799296995448543,0.2325561003950024,0.9894151350648461,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,6,3718,0.10000806950533932,8,0.002151694459386767,0.003927159265137047,0.9556086777709233,0.5479009925796016,0.27773424797332996,1.0797575606311112,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,7,3717,0.09998117115420825,5,0.0013451708366962604,0.003927159265137047,0.9556086777709233,0.3425302479168279,0.14634220860225494,0.8009024978699285,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,8,3716,0.09995427280307717,10,0.002691065662002153,0.003927159265137047,0.9556086777709233,0.6852448501113291,0.3723852794839692,1.2596512752102218,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,9,3716,0.09995427280307717,11,0.002960172228202368,0.003927159265137047,0.9556086777709233,0.7537693351224619,0.42110470490356255,1.3478392901297387,False,build
ret_12m_skip1,HIGH,12,drawdown,10-20,launch_300,10,3726,0.10022325631438793,39,0.010466988727858293,0.003927159265137047,0.9556086777709233,2.6652824653122447,1.9521463247593134,3.6351856500134865,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,1,2760,0.10008340283569642,745,0.26992753623188404,0.18664104144758314,0.9700988496851585,1.4462389093970596,1.3592627766959464,1.5366416984409406,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,2,2757,0.09997461652826631,699,0.2535364526659412,0.18664104144758314,0.9700988496851585,1.3584174772039364,1.2732904289981564,1.4472192962569077,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,3,2757,0.09997461652826631,572,0.20747188973521943,0.18664104144758314,0.9700988496851585,1.111609151588915,1.0327191655639452,1.1948607309740906,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,4,2757,0.09997461652826631,523,0.18969894813202756,0.18664104144758314,0.9700988496851585,1.0163838920996549,0.9403063937328296,1.097087978339581,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,5,2753,0.0998295681183595,477,0.17326552851434798,0.18664104144758314,0.9700988496851585,0.9283356284904165,0.8550394599495952,1.0065104755415073,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,6,2758,0.10001087863074301,389,0.1410442349528644,0.18664104144758314,0.9700988496851585,0.7556978564785586,0.6887702757920433,0.8279755288364231,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,7,2758,0.10001087863074301,432,0.15663524292965916,0.18664104144758314,0.9700988496851585,0.8392325809736177,0.7691200534369568,0.9144628224625695,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,8,2756,0.0999383544257896,383,0.13896952104499274,0.18664104144758314,0.9700988496851585,0.7445817916956994,0.6780757114305278,0.8164727859205091,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,9,2758,0.10001087863074301,398,0.14430746918056564,0.18664104144758314,0.9700988496851585,0.7731818685821757,0.7055651639300466,0.8461000277086418,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_50,10,2763,0.10019218914312651,529,0.19145855953673543,0.18664104144758314,0.9700988496851585,1.0258116759946674,0.9495249383349106,1.1066887896891973,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,1,2760,0.10008340283569642,250,0.09057971014492754,0.039344381187221236,0.9700988496851585,2.3022273425499233,2.044345418406264,2.5890360205260685,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,2,2757,0.09997461652826631,173,0.0627493652520856,0.039344381187221236,0.9700988496851585,1.5948748806974788,1.379898555671303,1.8407778248643492,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,3,2757,0.09997461652826631,115,0.0417120058034095,0.039344381187221236,0.9700988496851585,1.0601769438162432,0.8861428591058605,1.266625614411542,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,4,2757,0.09997461652826631,91,0.03300689154878491,0.039344381187221236,0.9700988496851585,0.8389226251067663,0.6852558877788802,1.025619658696488,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,5,2753,0.0998295681183595,66,0.02397384671267708,0.039344381187221236,0.9700988496851585,0.6093334293046044,0.4800859006372093,0.7722990109016944,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,6,2758,0.10001087863074301,66,0.023930384336475707,0.039344381187221236,0.9700988496851585,0.608228763914277,0.47921356025542516,0.7709040507700627,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,7,2758,0.10001087863074301,68,0.024655547498187092,0.039344381187221236,0.9700988496851585,0.626659938578346,0.4955120015616392,0.7914166867688384,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,8,2756,0.0999383544257896,58,0.02104499274310595,0.039344381187221236,0.9700988496851585,0.5348919491950532,0.4146790342864892,0.6889934969807592,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,9,2758,0.10001087863074301,76,0.02755620014503263,0.039344381187221236,0.9700988496851585,0.700384637234622,0.5610201690921113,0.8731528284583244,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,win_100,10,2763,0.10019218914312651,122,0.04415490408975751,0.039344381187221236,0.9700988496851585,1.1222670876343253,0.9431278804082279,1.3335781776508133,True,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,1,2760,0.10008340283569642,33,0.011956521739130435,0.004822859629401313,0.9700988496851585,2.4791353383458645,1.7679036107462094,3.4716652633798804,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,2,2757,0.09997461652826631,20,0.007254261878853826,0.004822859629401313,0.9700988496851585,1.5041412017530222,0.9747269026857909,2.3178725946624263,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,3,2757,0.09997461652826631,16,0.005803409503083061,0.004822859629401313,0.9700988496851585,1.2033129614024178,0.7413466684777654,1.950433498243125,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,4,2757,0.09997461652826631,11,0.003989844033369605,0.004822859629401313,0.9700988496851585,0.8272776609641623,0.4622467177210956,1.4785092857156363,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,5,2753,0.0998295681183595,6,0.002179440610243371,0.004822859629401313,0.9700988496851585,0.45189799780963485,0.2071858122197355,0.9842722524660908,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,6,2758,0.10001087863074301,5,0.0018129079042784628,0.004822859629401313,0.9700988496851585,0.37589895696456516,0.16061150742483254,0.8785391109758173,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,7,2758,0.10001087863074301,2,0.0007251631617113851,0.004822859629401313,0.9700988496851585,0.15035958278582606,0.04123869214947985,0.5474605855453762,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,8,2756,0.0999383544257896,6,0.0021770682148040637,0.004822859629401313,0.9700988496851585,0.45140609142595234,0.20696019970075152,0.9832027274754348,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,9,2758,0.10001087863074301,12,0.00435097897026831,0.004822859629401313,0.9700988496851585,0.9021574967149563,0.5164414739999759,1.5737622727141924,False,build
ret_12m_skip1,HIGH,12,drawdown,20-30,launch_300,10,2763,0.10019218914312651,22,0.007962359753890699,0.004822859629401313,0.9700988496851585,1.6509623679176224,1.091499777558962,2.493717809294781,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,1,2094,0.10022975301550832,707,0.3376313276026743,0.29236071223434806,0.9506302043045002,1.154845071426829,1.086637370245774,1.225086706106133,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,2,2086,0.09984683132299445,703,0.33700862895493766,0.29236071223434806,0.9506302043045002,1.1527151729087357,1.0844142394951903,1.223065655982706,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,3,2090,0.10003829216925139,616,0.29473684210526313,0.29236071223434806,0.9506302043045002,1.0081273911694757,0.9426071278056601,1.0762238237394597,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,4,2085,0.09979896611143022,549,0.2633093525179856,0.29236071223434806,0.9506302043045002,0.9006317931902023,0.8375005879474234,0.9667407111270867,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,5,2088,0.09994256174612291,559,0.26772030651340994,0.29236071223434806,0.9506302043045002,0.9157191623572627,0.8522619052043745,0.9820944488309704,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,6,2092,0.10013402259237986,539,0.25764818355640534,0.29236071223434806,0.9506302043045002,0.8812681484709267,0.8187269996091195,0.9468480477072242,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,7,2087,0.09989469653455868,550,0.2635361763296598,0.29236071223434806,0.9506302043045002,0.9014076286639249,0.8382866808717653,0.9675005899588527,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,8,2088,0.09994256174612291,571,0.27346743295019155,0.29236071223434806,0.9506302043045002,0.9353768187942701,0.8714493684009411,1.0021500998448105,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,9,2088,0.09994256174612291,599,0.2868773946360153,0.29236071223434806,0.9506302043045002,0.9812446838139541,0.9162726870037132,1.048894047732988,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_50,10,2094,0.10022975301550832,715,0.3414517669531996,0.29236071223434806,0.9506302043045002,1.1679126252760719,1.0994918866634944,1.2383194401281157,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,1,2094,0.10022975301550832,314,0.14995224450811842,0.09553896228221329,0.9506302043045002,1.569540226584975,1.4161973501730243,1.7363014895299236,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,2,2086,0.09984683132299445,273,0.13087248322147652,0.09553896228221329,0.9506302043045002,1.3698336269855147,1.2254210095802904,1.5284501816489642,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,3,2090,0.10003829216925139,188,0.08995215311004785,0.09553896228221329,0.9506302043045002,0.9415232378632865,0.8208834759651591,1.077911398628105,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,4,2085,0.09979896611143022,157,0.07529976019184652,0.09553896228221329,0.9506302043045002,0.7881576101843976,0.6776071708985797,0.915058235271982,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,5,2088,0.09994256174612291,152,0.07279693486590039,0.09553896228221329,0.9506302043045002,0.7619607030152259,0.6533506987049237,0.8869936606524644,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,6,2092,0.10013402259237986,120,0.05736137667304015,0.09553896228221329,0.9506302043045002,0.6003977361989754,0.5043434833082096,0.7134358546790245,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,7,2087,0.09989469653455868,151,0.07235265931959751,0.09553896228221329,0.9506302043045002,0.7573105002530217,0.6490118665880479,0.8820570293937049,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,8,2088,0.09994256174612291,182,0.0871647509578544,0.09553896228221329,0.9506302043045002,0.9123476838734942,0.7935112854153602,1.0470546941789587,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,9,2088,0.09994256174612291,172,0.08237547892720307,0.09553896228221329,0.9506302043045002,0.8622186902540714,0.7466647357917016,0.9938273703903071,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,win_100,10,2094,0.10022975301550832,287,0.13705826170009552,0.09553896228221329,0.9506302043045002,1.4345797612416813,1.2873422565922956,1.5957299176851711,True,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,1,2094,0.10022975301550832,73,0.034861509073543455,0.027761822707256367,0.9506302043045002,1.255735599249086,1.0020196865079976,1.570811861362964,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,2,2086,0.09984683132299445,70,0.03355704697986577,0.027761822707256367,0.9506302043045002,1.2087479750057857,0.9598080509306339,1.51945587978111,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,3,2090,0.10003829216925139,54,0.02583732057416268,0.027761822707256367,0.9506302043045002,0.930678105923115,0.715240345831475,1.2087861671869966,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,4,2085,0.09979896611143022,45,0.02158273381294964,0.027761822707256367,0.9506302043045002,0.777424956586455,0.5824185316033168,1.035815371587264,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,5,2088,0.09994256174612291,50,0.023946360153256706,0.027761822707256367,0.9506302043045002,0.8625644074514467,0.6559735494858278,1.132135653447685,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,6,2092,0.10013402259237986,23,0.010994263862332695,0.027761822707256367,0.9506302043045002,0.39602096657216324,0.26429081880159144,0.5923215526716284,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,7,2087,0.09989469653455868,48,0.022999520843315763,0.027761822707256367,0.9506302043045002,0.8284586025147465,0.6264393563776707,1.0936136824629936,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,8,2088,0.09994256174612291,66,0.031609195402298854,0.027761822707256367,0.9506302043045002,1.1385850178359098,0.8977321726168707,1.44140448226415,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,9,2088,0.09994256174612291,44,0.0210727969348659,0.027761822707256367,0.9506302043045002,0.7590566785572731,0.5667816841178706,1.0146922243353271,False,build
ret_12m_skip1,HIGH,12,drawdown,>30,launch_300,10,2094,0.10022975301550832,107,0.051098376313276024,0.027761822707256367,0.9506302043045002,1.8405987550637288,1.529506326126313,2.210909590993365,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,1,28038,0.10015073689624872,4286,0.15286397032598617,0.11710327977768094,0.9405136646901718,1.3053773610457062,1.2698140987771998,1.3417527995691476,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,2,27973,0.0999185592124533,3751,0.1340935902477389,0.11710327977768094,0.9405136646901718,1.145088254592987,1.1114173596300554,1.1796172309028055,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,3,27995,0.09999714242850713,3216,0.11487765672441508,0.11710327977768094,0.9405136646901718,0.9809943576517142,0.9495469550237833,1.0133441949662128,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,4,27973,0.0999185592124533,2880,0.10295642226432632,0.11710327977768094,0.9405136646901718,0.8791933279732878,0.849245541301374,0.9100722152733288,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,5,27970,0.09990784331935505,2787,0.09964247407937075,0.11710327977768094,0.9405136646901718,0.8508939652974767,0.8213866012233313,0.8813403021748447,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,6,28003,0.1000257181434358,2647,0.09452558654429882,0.11710327977768094,0.9405136646901718,0.807198455276013,0.7784105092969034,0.836936254360861,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,7,27987,0.09996856671357847,2638,0.09425804837960482,0.11710327977768094,0.9405136646901718,0.8049138210181005,0.7761552156098663,0.8346234495685958,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,8,27981,0.09994713492738197,2855,0.10203352274757871,0.11710327977768094,0.9405136646901718,0.8713122548001049,0.8414907514165628,0.9020667562973156,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,9,27987,0.09996856671357847,3245,0.1159466895344267,0.11710327977768094,0.9405136646901718,0.990123331767906,0.9585415517009662,1.0226052987261844,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_50,10,28051,0.10019717243300781,4479,0.15967345192684754,0.11710327977768094,0.9405136646901718,1.3635267281154337,1.3273196002451633,1.4005297314856655,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,1,28038,0.10015073689624872,1430,0.05100221128468507,0.026911179534072967,0.9405136646901718,1.895205344682488,1.8017796822869734,1.9932022165560506,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,2,27973,0.0999185592124533,962,0.03439030493690344,0.026911179534072967,0.9405136646901718,1.2779188995919317,1.2009112261484542,1.359677920418484,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,3,27995,0.09999714242850713,692,0.024718699767815683,0.026911179534072967,0.9405136646901718,0.9185290349878077,0.8533279610365719,0.9885763400027855,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,4,27973,0.0999185592124533,521,0.018625102777678475,0.026911179534072967,0.9405136646901718,0.6920953707769194,0.6356317870967799,0.7534711789713813,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,5,27970,0.09990784331935505,476,0.01701823382195209,0.026911179534072967,0.9405136646901718,0.6323852806379165,0.5784750969728858,0.6912246147867108,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,6,28003,0.1000257181434358,450,0.016069706817126737,0.026911179534072967,0.9405136646901718,0.5971387020320106,0.5448267081542848,0.6543837074000698,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,7,27987,0.09996856671357847,447,0.01597170114696109,0.026911179534072967,0.9405136646901718,0.5934968820946288,0.541335379209643,0.6505952158616262,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,8,27981,0.09994713492738197,538,0.019227332832993816,0.026911179534072967,0.9405136646901718,0.7144738047862069,0.6570901247145422,0.776762161376449,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,9,27987,0.09996856671357847,676,0.02415407153321185,0.026911179534072967,0.9405136646901718,0.8975478574853893,0.8330971605944136,0.9668519294379078,True,build
ret_12m_skip1,HIGH,12,mst,0-12,win_100,10,28051,0.10019717243300781,1342,0.047841431678015044,0.026911179534072967,0.9405136646901718,1.7777530567711357,1.6872208565321967,1.8728865130149257,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,1,28038,0.10015073689624872,354,0.01262572223411085,0.0067188649726030334,0.9405136646901718,1.8791451064418954,1.6943292010314397,2.083835060397768,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,2,27973,0.0999185592124533,216,0.007721731669824474,0.0067188649726030334,0.9405136646901718,1.1492613263268048,1.00632993948842,1.312313374618088,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,3,27995,0.09999714242850713,155,0.0055367029826754776,0.0067188649726030334,0.9405136646901718,0.8240533193109311,0.7043962713336055,0.9639044564872529,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,4,27973,0.0999185592124533,105,0.0037536195617202304,0.0067188649726030334,0.9405136646901718,0.5586687002977524,0.461678913188449,0.6759413356666255,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,5,27970,0.09990784331935505,114,0.0040757954951734,0.0067188649726030334,0.9405136646901718,0.6066196465910445,0.5051734285236789,0.7283377185526662,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,6,28003,0.1000257181434358,98,0.0034996250401742673,0.0067188649726030334,0.9405136646901718,0.5208655114285526,0.42756689895684696,0.6344356161253746,False,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,7,27987,0.09996856671357847,108,0.003858934505306035,0.0067188649726030334,0.9405136646901718,0.5743432143734539,0.475900290148951,0.6930545397792266,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,8,27981,0.09994713492738197,142,0.00507487223473071,0.0067188649726030334,0.9405136646901718,0.7553168958483466,0.6411087726578051,0.8897480815496944,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,9,27987,0.09996856671357847,162,0.005788401757959053,0.0067188649726030334,0.9405136646901718,0.861514821560181,0.738954470299877,1.004264751225204,True,build
ret_12m_skip1,HIGH,12,mst,0-12,launch_300,10,28051,0.10019717243300781,427,0.01522227371573206,0.0067188649726030334,0.9405136646901718,2.2656019696485465,2.0620183899974545,2.488944556063956,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,1,3313,0.10015720418404982,606,0.1829157862964081,0.12092629542293971,0.9749756830842692,1.5126220947781468,1.4068178116023635,1.6245001060197906,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,2,3305,0.09991535159320394,481,0.14553706505295008,0.12092629542293971,0.9749756830842692,1.2035187594553707,1.107501002890629,1.3063426470614765,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,3,3308,0.10000604631477114,406,0.12273276904474002,0.12092629542293971,0.9749756830842692,1.0149386336154778,0.926072311780589,1.1110423955453486,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,4,3305,0.09991535159320394,396,0.11981845688350984,0.12092629542293971,0.9749756830842692,0.9908387291981846,0.9029125150027933,1.086064903831881,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,5,3305,0.09991535159320394,380,0.11497730711043873,0.12092629542293971,0.9749756830842692,0.9508048411497732,0.8645433407200092,1.0444592581396188,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,6,3308,0.10000604631477114,300,0.09068923821039904,0.12092629542293971,0.9749756830842692,0.7499546553808949,0.6729082023182871,0.8348532670080909,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,7,3306,0.09994558316705968,321,0.09709618874773139,0.12092629542293971,0.9749756830842692,0.8029369328493647,0.723299033537542,0.8903087511761181,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,8,3307,0.09997581474091541,308,0.09313577260356819,0.12092629542293971,0.9749756830842692,0.7701862715452071,0.6921340556381318,0.85604606952885,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,9,3306,0.09994558316705968,350,0.10586811857229281,0.12092629542293971,0.9749756830842692,0.8754764065335754,0.792499019375601,0.966019331586786,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_50,10,3315,0.1002176673317613,452,0.1363499245852187,0.12092629542293971,0.9749756830842692,1.127545701357466,1.034418576474772,1.2276343227768374,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,1,3313,0.10015720418404982,194,0.058557198913371564,0.025424753612673077,0.9749756830842692,2.303156986511896,2.008343720575944,2.638188130900252,True,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,2,3305,0.09991535159320394,98,0.029652042360060513,0.025424753612673077,0.9749756830842692,1.166266655393676,0.9594082265422693,1.4160799865347509,False,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,3,3308,0.10000604631477114,68,0.020556227327690448,0.025424753612673077,0.9749756830842692,0.8085123514213373,0.6390589603220067,1.0217116646167754,False,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,4,3305,0.09991535159320394,74,0.022390317700453858,0.025424753612673077,0.9749756830842692,0.8806503316237962,0.702989330483502,1.1019294178488386,False,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,5,3305,0.09991535159320394,60,0.018154311649016642,0.025424753612673077,0.9749756830842692,0.7140408094246997,0.5557730459128999,0.916313514651711,False,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,6,3308,0.10000604631477114,52,0.015719467956469165,0.025424753612673077,0.9749756830842692,0.6182741510869049,0.47228638990692656,0.8084491551407574,False,build
ret_12m_skip1,HIGH,12,mst,13-24,win_100,7,3306,0.09994558316705968,65,0.019661222020568664,0.025424753612673077,0.9749756830842692,0.7733102282953273,0.6079202755112545,0.9825542494011458,False,build
