system,date,equity,cash,positions
S-C_weinstein,2022-11-14,191138.27732578796,161873.69732578797,1
S-C_weinstein,2022-11-15,191196.99732578796,161873.69732578797,1
S-C_weinstein,2022-11-16,191285.07732578798,161873.69732578797,1
S-C_weinstein,2022-11-17,191475.91732578797,161873.69732578797,1
S-C_weinstein,2022-11-18,192070.45732578798,161873.69732578797,1
S-C_weinstein,2022-11-21,191182.31732578797,161873.69732578797,1
S-C_weinstein,2022-11-22,191270.39732578798,161873.69732578797,1
S-C_weinstein,2022-11-23,191608.03732578797,161873.69732578797,1
S-C_weinstein,2022-11-25,191732.81732578797,161873.69732578797,1
S-C_weinstein,2022-11-28,191299.75732578797,161873.69732578797,1
S-C_weinstein,2022-11-29,191571.337325788,161873.69732578797,1
S-C_weinstein,2022-11-30,193068.69732578797,161873.69732578797,1
S-C_weinstein,2022-12-01,191864.93732578796,161873.69732578797,1
S-C_weinstein,2022-12-02,191593.35732578798,161873.69732578797,1
S-C_weinstein,2022-12-05,189853.77732578796,161873.69732578797,1
S-C_weinstein,2022-12-06,189031.69732578797,161873.69732578797,1
S-C_weinstein,2022-12-07,189061.05732578796,161873.69732578797,1
S-C_weinstein,2022-12-08,188297.69732578797,161873.69732578797,1
S-C_weinstein,2022-12-09,188128.87732578797,161873.69732578797,1
S-C_weinstein,2022-12-12,189691.73504402797,143074.39504402797,2
S-C_weinstein,2022-12-13,190082.17504402797,143074.39504402797,2
S-C_weinstein,2022-12-14,192157.13504402796,143074.39504402797,2
S-C_weinstein,2022-12-15,193229.03504402796,143074.39504402797,2
S-C_weinstein,2022-12-16,193864.255044028,143074.39504402797,2
S-C_weinstein,2022-12-19,193648.035044028,143074.39504402797,2
S-C_weinstein,2022-12-20,194603.95504402797,143074.39504402797,2
S-C_weinstein,2022-12-21,195191.59504402796,143074.39504402797,2
S-C_weinstein,2022-12-22,196793.33504402798,143074.39504402797,2
S-C_weinstein,2022-12-23,195307.815044028,143074.39504402797,2
S-C_weinstein,2022-12-27,194943.695044028,143074.39504402797,2
S-C_weinstein,2022-12-28,195315.15504402798,143074.39504402797,2
S-C_weinstein,2022-12-29,195522.255044028,143074.39504402797,2
S-C_weinstein,2022-12-30,195626.27504402798,143074.39504402797,2
S-C_weinstein,2023-01-03,193962.49504402798,143074.39504402797,2
S-C_weinstein,2023-01-04,192250.87504402798,143074.39504402797,2
S-C_weinstein,2023-01-05,192086.53504402796,143074.39504402797,2
S-C_weinstein,2023-01-06,193062.77504402798,143074.39504402797,2
S-C_weinstein,2023-01-09,191581.20316098077,120434.30316098078,3
S-C_weinstein,2023-01-10,193359.35316098077,120434.30316098078,3
S-C_weinstein,2023-01-11,191958.20316098077,120434.30316098078,3
S-C_weinstein,2023-01-12,194542.7831609808,120434.30316098078,3
S-C_weinstein,2023-01-13,194300.1231609808,120434.30316098078,3
S-C_weinstein,2023-01-17,194481.84921040898,81607.472210409,5
S-C_weinstein,2023-01-18,193949.830210409,81607.472210409,5
S-C_weinstein,2023-01-19,193513.684210409,81607.472210409,5
S-C_weinstein,2023-01-20,193382.250210409,81607.472210409,5
S-C_weinstein,2023-01-23,192473.92721040902,81607.472210409,5
S-C_weinstein,2023-01-24,194229.202210409,81607.472210409,5
